상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2120105,1012,713,299,133,118,156,150,156,133,166,32,0,0,64,574,342,220,792,124,651,81,38,108,10,54490969,36658826,17832143,6505881,5625652,7121881,8426965,8978447,8648629,9183514,736737,0,0,2327200,31839785,19587247,8523624,45967345,6561484,37649291,3387595,1271362,5251263,369974,2,671998,311988,360010,77070,232143,139438,90076,53220,80051,129944,122314,94583,102545,143278,79333,92972,94179,95598,98027,99241,98504,93478,524,28,2,1,3,0,0,0,0,0,0,43893,464242,350448,422247,733016,340735,2354581,1
2120104,13674,9986,3688,1671,1906,2187,2041,2181,2352,1336,184,886,1638,1108,6557,3301,7305,5613,143,2891,2967,2999,2495,1424,284395618,198633298,85762320,33453409,37066108,43367064,44160711,40586006,51708252,34054068,3429466,7553594,13682777,13979863,149106812,96643106,160279273,103811032,3338074,59780277,62716350,65414085,47844244,24997273,15,3961968,1786507,2175462,378361,1178705,881710,618671,398562,505960,828280,713685,536313,611673,822886,449131,545153,546713,555605,560491,575393,605862,572752,5955,66,1,4,1,0,0,0,0,0,0,350183,3426811,2923647,3658845,6145270,2887781,19392537,2
2120102,2811,1786,1025,68,365,337,453,563,516,509,72,0,338,179,1485,737,1651,1069,0,853,344,615,707,203,50526547,34251969,16274578,2704769,6675570,6648884,8123069,10099677,7926482,8348096,1343978,0,7525926,3106082,25313375,13237186,29637265,16807095,0,7164584,3738866,11910495,19607880,4022535,4,2365973,1107218,1258755,204932,625385,534633,421785,270302,308937,413584,454589,368679,398207,477436,253479,341249,340869,344005,352806,355891,329739,301414,7276,50,2,6,0,0,0,0,0,0,0,74974,413222,285572,344362,535492,222170,1875792,2
2120101,1676,1235,441,236,229,237,253,280,287,154,0,0,0,43,1018,615,1018,438,22,353,416,237,300,129,69488682,54402940,15085742,9772337,9970631,9509684,12717679,12432609,10135588,4950154,0,0,0,855054,39446987,29186641,40745152,14825734,733724,13315029,15889522,10193486,10288917,5150206,5,1378358,620603,757755,99577,374686,345607,218573,161598,178316,191696,253057,228002,240255,317758,147591,197908,197512,200194,206810,209796,191671,174466,1932,77,4,6,0,0,0,0,0,0,0,195158,2442662,1458927,1758263,3456048,1406222,10717280,2
2120095,5922,3813,2109,522,679,842,846,924,1182,927,41,0,209,614,3435,1623,3149,2722,47,675,1337,1383,1334,1095,114826215,72737476,42088739,9849784,11791065,15972583,15881247,19242797,22146663,19942076,535862,0,4194773,11972249,66839609,31283722,59392023,53538064,636382,12065796,22184450,26153570,27958765,23931123,7,948386,414954,533432,130823,122706,129490,133383,158330,273654,166971,179680,134471,147054,202057,118155,136227,133457,133655,134513,138175,139175,133182,922,98,4,2,0,0,0,0,0,0,0,73912,1562710,813371,934902,1429971,484898,5299764,2
2120094,17720,12143,5577,2021,2520,2382,2571,2649,2908,2669,448,0,507,1368,10686,4711,10115,7410,374,7780,3011,2091,2885,1386,429807293,299509881,130297412,50596562,59254275,57373916,65902682,66382446,69906881,60390531,8519983,0,9935239,20515747,264138676,126697648,251237812,171993256,8866857,204979184,70126195,47844855,68386061,23027916,35,4663704,2152775,2510928,504700,2073704,769430,462542,385605,467722,809464,829712,690827,753131,1065480,515087,653649,649533,659515,670209,692033,699136,639631,5355,201,3,6,0,1,0,0,0,0,0,260442,3033826,2189841,2558708,3892802,1692248,13627867,3
2120093,4081,2420,1661,267,529,488,581,555,984,677,276,0,0,165,2641,999,2396,1488,6,853,812,844,1090,284,176079912,105530866,70549046,7021932,26445587,21066816,27992732,23003799,37568645,32980401,7281568,0,0,2537407,129681096,36579841,101249144,59849500,663288,47243122,42838767,30432463,32284643,7636362,7,429297,202285,227013,37024,146253,84311,53409,45239,63063,88147,85091,60216,61270,83201,51374,59865,59912,60689,62262,63113,63322,60134,661,37,0,4,0,0,0,0,0,0,0,63508,583070,413796,497518,718113,290335,2566340,0
2120091,1232,858,374,176,176,165,187,154,198,176,0,0,22,99,704,407,616,583,44,253,264,242,319,77,32372531,23788879,8583652,3109636,4132991,3424007,4237414,8884831,4076932,4506720,0,0,318768,7578983,14777641,9697139,13347582,12995838,824400,5289349,4940903,5626803,7655925,2006040,5,915565,405478,510087,139189,123074,146619,152279,135913,218490,228505,180462,112602,116113,160868,117016,130134,129639,129875,130240,130248,135128,130302,516,56,1,2,0,0,0,0,0,0,0,56393,529129,328215,399845,546580,207624,2067786,1
2120090,5368,3556,1812,754,665,599,706,832,920,892,174,0,143,494,3033,1524,3276,2003,76,665,883,1005,1506,1140,100257441,66693025,33564416,14773538,11762057,11036827,12979742,16140861,18044047,15520369,1997280,0,2390927,9160356,59534120,27174758,61104574,37409496,1559363,11920186,15156093,20318111,27848413,21711903,5,1873523,869400,1004124,193423,337175,297487,257882,284244,503312,411602,365408,235509,256726,362532,241747,265684,264556,266336,268083,270556,276494,261813,687,98,0,5,0,0,0,0,0,0,0,239480,2623886,1378574,1608168,2583800,1000410,9434318,2
2120088,9538,6221,3317,645,1251,1498,1333,1494,1609,1708,341,0,364,866,5349,2618,5314,4041,114,1262,1527,2740,2538,1173,225351478,147498372,77853106,15721570,26876669,40486592,30106341,34307200,37307964,40545142,6604859,0,6902347,24926342,122830445,64087485,119070777,94295336,1981576,24275536,28053522,64684294,65343758,29027428,5,369436,156940,212497,66648,51227,50337,59355,56134,85734,61456,67770,50652,58792,82818,47949,53415,53017,53162,54186,53987,53389,48278,799,36,0,1,0,0,0,0,0,0,0,70978,854067,410849,474344,671952,261164,2743354,2
