상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,분기코드,행정동코드
2110866,38665,28499,10166,5666,5649,5373,5595,6216,6126,4040,21,4282,8753,8097,14096,3416,17152,20863,683,5842,6746,7172,9365,8209,506641493,357287017,149354476,67180050,69627271,64941154,71151549,84386993,86472213,62882263,1200334,33108159,131650336,95027723,200815598,44839343,230709023,250830036,3926813,42301040,69867850,103615397,133594960,128232998,17,1399370,677019,722351,230225,182303,193281,217278,210458,365825,422189,294156,148075,139466,205601,189884,201920,198212,196761,196341,196586,201700,207849,171,10,1,0,0,0,0,0,0,0,0,48207,341723,147234,158214,217345,84772,997495,3,11620775
2110867,8166,5986,2180,1019,1208,1186,1080,1493,1228,952,704,53,1909,541,2758,2137,5114,2862,8,1057,1395,1579,2121,1816,287469710,196267717,91201993,40148785,41250603,35119081,31541696,48207552,50757343,40444650,27465915,6976688,51541306,22620679,91128057,81229323,160033955,114361117,238895,33019842,42187887,49880275,92405909,56662264,14,1099806,541839,557967,83379,310099,214647,143318,140780,207582,300459,226924,119456,118948,182200,151818,155865,153117,154264,152677,152612,163043,168228,202,10,1,0,1,0,0,0,0,0,0,97314,991496,406685,450964,735930,285068,2967457,3,11620655
2110868,31086,23858,7228,4228,5103,4820,4798,4909,4264,2964,1815,2526,6282,4079,10471,5566,19225,10000,315,6486,5591,4810,7218,4806,802302996,595450257,206852739,97270080,132899171,108883241,127485245,128912520,120667912,86184827,76420664,37479323,113433199,52675026,295515705,223993596,529419585,235938938,2253137,148059113,157582233,121431670,206671715,129360654,38,526696,260327,266369,48559,139502,100398,73714,67924,96600,140886,107762,58143,58682,86253,74971,74931,74401,74749,73495,73569,76573,78977,232,5,0,0,0,0,0,0,0,0,0,125493,1300795,541113,640818,1118673,513655,4240547,3,11620685
2110869,165560,109903,55645,18993,20253,21054,21905,27698,29342,26303,21614,5325,20091,15984,54814,47732,101993,61633,715,60231,54193,24259,16993,7234,5561856982,3674318113,1887259193,633358187,689107174,658024403,696184996,997643353,1054311056,832948137,943971219,64067477,304127317,227352737,1924683157,2097655075,3453068813,1932114599,19235277,2059210152,1804830280,763153893,501168572,237585236,119,3925549,2035090,1890459,201559,1487235,971768,487279,315638,462070,1179174,828309,395930,388854,610323,522957,551680,546704,547899,543641,543310,590440,601876,1026,13,1,0,0,0,0,0,0,0,0,357064,4721534,1999366,2350614,4537041,1944803,15910422,3,11620695
2110870,3339,2494,845,682,482,255,459,616,426,419,0,107,1766,347,750,0,1756,866,12,129,836,748,448,450,58196546,40792717,17403829,11258798,9366204,4499795,6906770,8761150,7768014,9635815,0,832095,30077088,6018161,15192458,0,31583583,15554691,422593,2453270,13211708,13604442,8903593,8542667,3,371680,177392,194288,43857,35880,42949,55863,62098,131031,162804,80234,21414,18336,32221,56673,54754,53339,52921,52746,52859,51446,53616,0,2,0,0,0,0,0,0,0,0,0,33297,330424,149444,191871,235889,93378,1034303,3,11620745
2110871,107131,78187,28944,14015,15634,15982,15642,16914,16947,11997,4578,8181,25392,19543,36572,12865,55977,49185,1834,23669,26017,18068,19537,16028,1513213101,1023041691,490171410,216815995,195747473,207579983,192227771,210670469,248492304,241679106,55525246,73070169,374741978,242743158,584746144,182386406,839353194,610827616,14866485,248140621,291200564,220819673,334478830,340674631,55,838872,416980,421893,55888,218890,171792,113492,106690,172121,213807,167592,94066,97884,146506,119016,115695,112972,115865,115061,114855,128683,135742,159,12,2,0,0,0,0,0,0,0,0,347941,4569505,1916450,2244073,4359520,1911068,15348557,3,11620655
2110872,2520,1715,805,274,330,260,352,499,488,317,407,36,88,128,988,873,1450,1045,8,486,536,429,680,357,122401414,81403554,40997860,11695915,15029371,12368938,16399115,25910215,26053531,14944329,19714005,330350,3656647,4524281,51802714,42373417,69810596,51509504,311837,20510754,27723672,20677870,35307125,16788841,8,869930,425099,444831,64516,195277,178636,134593,109491,187417,332088,186534,73743,63115,95421,119030,125436,122949,123103,123565,121208,123460,130212,277,2,0,0,0,0,0,0,0,0,0,46334,709106,315355,347520,556064,235077,2209456,3,11620655
2110873,108522,82658,25864,15037,15702,16263,17233,18423,13899,11965,4052,8495,25952,16119,39722,14106,56833,48475,481,22974,27324,20652,19284,14588,2325661204,1775620533,550040671,283426846,335069405,337550305,387730116,431843861,342231912,207808759,205958790,106849141,390028224,201780105,878353394,541025971,1259624785,912331220,6587483,482540888,521197868,440925881,405394888,315309002,84,554635,268973,285661,58289,107562,105350,94292,71288,117854,130263,118861,71487,70651,94000,69374,79595,80304,81232,80246,78975,76509,77773,343,11,0,0,0,0,0,0,0,0,0,54992,694511,347555,401391,645610,229552,2373611,3,11620525
2110874,7349,4855,2494,908,1006,989,876,1076,1119,1375,21,274,2137,1525,3219,173,4454,2767,41,513,1427,2008,1666,1568,162978762,110742580,52236182,18232244,18517379,19298142,15647355,39047460,25267813,26968369,636731,7694450,37838622,26826038,83425069,6557852,93680401,64649564,753262,8677077,22566296,53497192,36638464,36197676,18,976362,490614,485748,107027,167127,144426,133224,140434,284125,244499,191900,114022,112221,176643,137078,139803,141129,139841,140100,138668,137958,138864,46,13,0,0,0,0,0,0,0,0,0,32526,346772,194233,241556,304890,126849,1246826,3,11620745
2110875,4323,3026,1297,517,675,534,659,641,798,499,204,445,732,1154,1263,525,2552,1717,9,1119,1307,784,734,316,78111083,51361351,26749732,11206111,14268576,9022230,11784345,5080089,15512323,11237409,23006103,3623954,4875604,7021014,17567328,22017080,64297577,12133984,48483,6563131,9033558,9261623,29778974,21745791,12,341381,161828,179552,42098,68062,64634,50008,39788,76791,119442,73367,31157,28404,42441,46572,48483,48085,47224,47256,46599,50155,53577,16,8,1,0,0,0,0,0,0,0,0,63625,681107,338621,398092,653522,260734,2395701,3,11620525
2110876,15023,11491,3532,2267,2249,2357,2135,2483,2157,1375,162,718,4710,1959,5727,1747,10649,3933,46,3312,5076,2991,1569,1588,493371878,351439873,141932005,73410625,71232513,68203382,59334722,79258631,100623004,41309001,12214408,9655673,72660600,47741443,237058117,114041637,334304437,127281499,259473,67851284,144826381,99175643,63812276,85660877,19,576882,286953,289929,59873,142001,115821,69036,71788,118363,177949,120526,56667,55734,85671,80334,83196,81983,80732,78071,79423,85656,87819,49,7,1,0,0,0,0,0,0,0,0,67821,912273,422801,471879,785246,349830,3009850,3,11620645
2110877,101644,71708,29936,13385,13716,14268,14392,15947,16280,13656,3559,4702,25718,16773,37464,13428,61896,36571,403,20714,27006,17029,19304,14012,3670317011,2371102116,1299214895,440032879,421508324,473925718,459924600,575710595,656307160,642907735,171375935,95271057,657042127,448670800,1624358241,673598851,2205249875,1277782227,7985127,615179509,907142390,661879873,702966596,587878605,57,1267581,645815,621766,78284,378510,287205,170511,148137,204933,336465,256471,144327,143490,215556,171272,179057,177602,178683,177316,175712,187019,192194,319,15,2,0,0,0,0,0,0,0,0,317875,4070990,1724009,2043038,3946035,1739159,13841106,3,11620695
2110878,11993,7999,3994,1536,1166,1749,1646,1902,2083,1911,106,1093,4231,2337,3390,476,6924,4450,362,1053,2499,2815,2916,1734,217530777,144470873,73059904,24366596,17642162,31575326,31135474,39751315,34691497,38368407,1843744,17094952,75592624,34346013,76537958,9434080,136385034,66256503,3427443,14897779,33129028,47527614,61218224,42441448,11,538810,299033,239779,62946,92654,96905,96359,71935,118012,186210,127222,52279,44488,62582,66031,79404,77515,76720,75433,74734,75769,79237,368,5,1,0,0,0,0,0,0,0,0,24944,250152,112321,141906,181300,83372,793995,3,11620745
2110879,18655,13990,4665,2651,2559,2955,2789,3036,2642,2023,14,1216,5118,3810,7515,982,11417,7007,14,1694,4397,3528,4290,4500,307609041,229227780,78381261,39134660,36859845,42201961,56279958,54751356,43175151,35206110,158367,12197958,86233370,50723935,135866829,22428582,174637249,109348590,282420,20416487,50427444,64063597,68934431,79861462,16,343037,171237,171800,27125,72122,64479,48975,49774,80561,90499,68044,38796,39579,59227,46894,49041,48852,48540,48219,48343,50010,50032,17,11,1,0,0,0,0,0,0,0,0,95867,1023266,547888,624344,992481,417826,3701672,3,11620745
2110880,31926,26373,5553,4896,5132,6082,5149,5114,3686,1867,0,6095,9762,6497,9348,224,17494,13720,542,7334,10152,5961,3883,3340,531563775,360366579,171197196,68744295,69834325,75185578,61735187,84867194,100397080,70800116,0,53967370,169191985,98716007,196771915,12916498,291718406,201649244,3397119,63808001,103720411,90681316,102930680,128830126,7,489273,242761,246514,34250,142788,105190,65587,57596,83865,163523,107884,47795,42596,61971,65506,70271,70432,70686,70802,69528,69260,68294,995,7,1,0,0,0,0,0,0,0,0,385083,4644828,1977797,2319565,4461692,1979551,15768516,3,11620645
2110881,618936,435618,183318,82814,79173,87951,86446,99234,92293,91025,21334,56529,151437,101297,212650,75689,394653,216986,7265,200411,182070,90768,92524,38593,6120506909,4202032671,1918474238,751667759,801982283,837040670,824482647,986859312,981479169,936995069,363416667,259179846,1340465545,761977574,2408761038,986706239,3840758040,1990928917,52835291,1743966402,1623806496,1003031794,964745204,443301762,267,4688013,2825487,1862526,311010,1350986,1020195,746021,536145,723658,1276310,943854,525834,526057,779030,636926,670679,668655,667734,663415,659496,671004,687028,1601,15,1,0,0,0,0,0,0,0,0,64315,530202,292978,344459,531619,257224,2020797,3,11620735
2110882,104724,74208,30453,13939,13886,14895,15267,16221,15739,14714,1065,5842,34707,15213,40801,7078,63006,36060,595,21363,23596,17427,19400,16694,2179984075,1509903228,667482675,281556387,268991232,285523521,306310832,367521256,349347282,318135393,58711609,71604623,636739326,278455265,910019393,224052080,1261287105,626690024,6958647,278627548,389204902,375368015,448153089,390066708,59,1186047,669420,516627,104685,315326,241254,168311,140780,215692,361550,251342,122043,118407,173695,159010,170363,169202,167006,166464,165196,171003,176809,733,17,1,0,0,0,0,0,0,0,0,112871,1099012,605943,699435,1133671,501297,4152229,3,11620665
2110883,85665,60172,25493,11985,12306,11356,11829,12696,13943,11550,2956,8210,20657,13924,27596,12322,44737,37861,631,14835,19196,17117,18123,12699,1399941739,976584094,423357645,179834556,201337343,208646528,177538654,209227013,210968052,212389593,92255906,97291605,346489648,209643018,463879580,190381982,718543127,510064935,10569898,178838422,237174884,267409868,304147414,230467571,57,977039,481708,495331,87856,215853,184624,145162,136316,207230,244150,195381,111044,115492,174308,136664,137250,135192,134074,133885,134972,147475,154191,212,17,0,0,0,0,0,0,0,0,0,65297,468960,269580,315372,456124,196049,1771382,3,11620525
2110884,50588,34942,15646,6150,5952,6762,7607,8471,8243,7403,3057,1114,14447,6782,17577,6911,32112,15583,156,7109,9070,8964,12440,9953,1534191833,1037218902,496972931,183794780,175532069,207738235,216502577,253651241,266063564,230909367,125833252,25962613,262405363,148765093,629138679,332211208,958156133,452064261,3166553,226458161,274661906,251188122,359356016,295389635,57,696366,332384,363982,72875,139717,122341,97884,103161,160388,168968,137295,77814,80812,131676,99799,99532,98741,97462,97217,97819,101849,103744,372,2,0,0,0,0,0,0,0,0,0,147362,1878571,845683,975806,1661163,646739,6155324,3,11620605
2110885,66373,46581,19792,8715,8421,9476,9773,10196,10474,9318,5046,2909,11107,8131,26697,12483,45594,20049,431,15528,17845,13174,13016,5653,1352700787,926678933,426021854,173727397,160522590,195647604,189367043,207414299,221624646,204397208,150532190,51830737,179744501,115274660,540642838,314675861,922270652,385618330,4582262,269592513,309108426,277016882,315638371,131950530,59,1234450,620814,613636,123212,260066,248765,175241,156538,270627,396734,261329,116889,113088,173021,173388,175264,172287,170059,170254,170122,183154,193311,340,18,0,0,0,0,0,0,0,0,0,24137,284398,133095,151396,252071,124745,969842,3,11620665
2110886,54464,39601,14863,7870,7739,7516,7604,8872,8887,5976,174,12208,16533,9139,14489,1921,31021,22130,145,17661,17361,5894,8777,3317,642315093,470804909,171510184,95881554,106262191,72320018,82876267,113464879,93920102,77590082,8193264,50653056,200624843,88694339,235078138,59071453,312174206,170636331,2138194,112272757,131239726,70224048,107375855,59559956,26,987056,591173,395884,97450,315388,213915,131574,103393,125336,297872,214943,105058,99691,140411,129081,140334,139151,138806,137437,136026,144551,150752,188,12,0,0,0,0,0,0,0,0,0,63999,625134,316250,354537,569395,285694,2215009,3,11620665
2110887,988,750,238,116,167,178,143,146,152,86,0,10,492,106,380,0,792,196,0,478,143,141,149,77,9662619,7317249,2345370,1081503,1674180,1765359,1423432,1372775,1479153,866217,0,146903,4870567,861151,3783998,0,7102888,2559731,0,4255589,1245611,1798861,1696450,666108,1,587845,330081,257763,72885,185915,111353,75151,60831,81710,134643,125863,79377,77112,98760,72093,84767,85394,85631,85389,83745,81127,81790,19,12,1,0,0,0,0,0,0,0,0,51033,583973,335297,384152,506126,226279,2086860,3,11620735
2110888,48583,35825,12758,7280,6546,6238,7377,8384,5345,7413,571,3549,12291,8825,19360,3987,23536,24599,857,11524,12098,9894,8386,5371,674573831,484763048,189810783,96932499,80272626,89320127,99504626,118733170,84755512,105055271,20156797,29549124,141133770,89664132,298476975,95593033,359671523,283531476,7740713,125380603,141617832,144303066,138982466,85178315,31,565208,273484,291723,56160,133524,112852,74170,70245,118256,148046,112434,62493,64279,99356,78599,80122,79456,79445,78860,78890,82360,86076,94,11,2,0,0,0,0,0,0,0,0,121846,1647316,706430,797488,1394823,551487,5219390,3,11620595
2110889,13416,9640,3776,1927,1714,1994,1757,2248,2260,1516,92,2777,2711,1800,4462,1494,7699,5239,129,2763,2975,1931,3442,1700,383382497,243269207,140113290,39819066,56171428,50120304,44076969,53081440,70697297,69415993,1614616,26652276,48845110,50339306,170321170,85223294,250569568,117529440,3089786,116040447,87702955,53597524,71457859,36210438,11,670903,318106,352798,81334,98159,108351,111730,94189,177137,201846,137207,69407,67085,104089,91269,96670,94129,93830,92110,93682,99099,101383,376,1,0,0,0,0,0,0,0,0,0,157453,1969890,890943,1027195,1733237,672007,6450725,3,11620605
2110890,39263,27403,11860,4291,5339,5859,5682,6232,5823,6037,1497,4456,10297,6828,12475,3710,22068,15797,425,9719,12256,5446,5583,4443,657520340,488882872,168637468,73322677,82901543,99391101,94400588,138866963,94653379,73984089,45816020,53401107,162189873,67777006,205975210,122361124,376103958,211227047,3174861,126602477,151033294,91258835,98321736,116939806,38,825735,395302,430433,68449,251787,168951,92602,89618,154329,237896,169786,86471,84819,132851,113914,116068,115843,116147,114838,113983,120765,128090,261,13,0,1,0,0,0,0,0,0,0,139960,1747454,761330,858590,1507364,598416,5613114,3,11620595
2110891,15113,11223,3890,1918,2041,2221,2134,2909,1885,2005,200,2018,3836,3678,4488,893,6137,8353,232,1692,2232,6136,2897,1300,226751085,181373069,45378016,19764375,40423217,32264401,46902778,42018298,20937389,24440627,8278050,9303591,76578077,35522170,76676225,20392972,67772599,83101679,2759091,15611707,18025452,55564330,39471589,19442107,21,213141,99266,113875,49601,20225,30071,39789,27722,45734,61545,42418,22618,23592,34077,28890,30053,29779,29496,30328,30615,30848,32019,47,8,0,0,0,0,0,0,0,0,0,33582,535588,264483,326111,468533,191530,1819827,3,11620565
2110892,210568,151445,59123,28577,29426,28865,29174,35403,32769,26354,4898,13282,41154,31056,80047,40131,106739,98633,1680,53716,48312,37008,35686,28975,4389535585,3077397088,1312138497,542119121,575525399,567135098,594969186,797648284,762937450,549201047,215151721,115184354,655487917,461559322,1796543068,1145609203,2511267198,1609360202,19524741,858862760,941805650,743162167,853851535,703420548,124,4343150,2058137,2285014,402792,1121383,869069,597261,521114,831532,1221929,882775,456345,464128,719059,598914,615055,612937,612171,610552,608866,639366,644204,709,41,1,0,0,0,0,0,0,0,0,130450,1320660,739152,841712,1292396,597790,4922160,3,11620615
2110893,26435,18100,8335,3436,3591,3300,3836,3937,3876,4459,1746,5134,9745,3578,4772,1460,18203,6856,149,2777,4243,4760,6108,7021,387629843,257938797,129691046,48126803,53521621,42047260,54463224,59779889,58259746,71431300,21950543,78674878,149402318,49057151,69140061,19404892,245153567,107651570,1571470,34684176,52480154,70322993,93601111,100145232,5,59320,27356,31963,12812,11470,9554,7529,7381,10575,19179,14267,6419,5239,6332,7885,8797,9029,9020,8721,8531,7536,7687,353,1,0,0,0,0,0,0,0,0,0,15770,221001,110630,139517,201327,66335,754580,3,11620595
2110895,464377,325986,138378,58588,62703,64078,66126,74491,73902,64476,14882,17947,118149,66227,187377,59668,224566,215892,8788,181007,114234,50417,56962,29061,12855167715,8839275824,4015800461,1473576116,1596230064,1666328031,1851534688,2251606925,2210695757,1805104704,865962730,189183606,2250165016,1194030474,5385758963,2968595814,6355582855,4789492898,139976957,4556274017,3054459579,1242218775,1374138357,778008073,293,3207452,1570714,1636738,354416,1051984,612938,398964,328991,460159,776709,611942,371670,376025,616766,454339,447819,451760,451118,454153,454386,473933,474283,1796,23,2,0,0,0,0,0,0,0,0,35267,366180,206771,255763,397637,162884,1424502,3,11620585
2110896,58411,41404,17007,7082,8955,8232,8179,8956,8429,8578,53,5391,17385,12579,16906,2015,25153,26518,89,4157,9684,13556,12023,12166,1183174243,815509013,367665230,144870271,170239645,159098421,165035937,176264739,185819376,181845854,1426361,43973811,335719304,199324037,476760473,93256011,553735320,397838975,1897534,70311005,149495880,243084622,249812470,236972787,35,247663,114683,132980,36167,40878,37874,36437,32486,63822,57595,50166,32037,32849,43849,31166,35595,35661,35852,35456,35566,35065,34469,202,15,0,0,0,0,0,5,0,0,0,79678,837476,427613,494874,765869,323961,2929471,3,11620575
2110897,21546,15151,6395,2594,2985,3095,3006,3471,3663,2732,1552,741,5996,2726,6670,3468,12230,6497,91,5734,5174,2617,2556,2553,901685087,648217932,253467155,113778812,125202717,118107874,124731758,166396771,141415064,112052091,113573692,27237479,268310447,64961794,223943446,200450578,388027391,222197940,1223622,224637500,165949030,69144791,80462995,68807388,40,1393664,665568,728096,134901,397654,294146,173745,149602,243617,436862,295826,145126,140907,197039,177902,198087,196169,195161,191843,195153,204643,212608,219,7,1,0,0,0,0,0,0,0,0,131096,1099444,629416,746461,1185418,527043,4318878,3,11620575
2110898,419,317,102,46,22,125,45,79,46,56,91,0,11,0,102,215,245,128,0,82,71,58,59,104,23763347,18687351,5075996,2656702,644391,8591885,2306243,4488130,2023616,3052380,6500439,0,565256,0,4035926,12661726,12377232,9554687,0,4299891,7587511,3095083,2208859,4740574,1,643116,297992,345124,121541,69832,93079,103150,91781,163734,202756,121454,58084,58569,99104,103149,91106,89796,89284,89236,89312,95335,99045,66,12,1,0,0,0,0,0,0,0,0,41170,592221,268277,297302,479626,205189,1883785,3,11620545
2110899,4164,3283,881,651,690,684,656,602,440,441,75,73,1182,486,1943,62,1857,1567,0,865,1232,528,612,188,60058044,49353129,10704915,13097196,11205544,9549914,6924690,8575785,5324812,5380103,1331065,1636645,20223790,5125922,26389867,1052006,19640022,14541036,0,6602242,10285594,7370497,7718978,2203746,6,884515,417984,466530,78580,261981,203039,119917,81864,139136,295847,195772,82461,75899,118380,116157,124721,124305,123691,122709,120827,130100,138162,690,6,0,0,0,0,0,0,0,0,0,44216,594154,306242,359436,580279,282903,2167230,3,11620575
2110900,102038,75678,26360,13538,15374,14829,14969,16968,15229,11131,2352,6152,24479,12932,42168,13955,58585,39512,1063,29964,30573,16429,12950,7123,2100148790,1611641732,488507058,296417664,332882008,294397079,302398953,385546028,294599588,193907470,48473407,51642118,353588613,173823524,971719548,500901580,1165718983,692617240,16948488,536958446,551699506,328347001,280430060,143952722,42,1761042,825716,935327,187835,486157,364153,236713,186103,300079,527666,370156,173187,171297,273915,244823,249815,249447,248594,247621,244917,255157,265491,457,7,0,0,0,0,1,0,0,0,0,49859,651498,334136,388888,619130,302782,2346293,3,11620625
2110901,26121,17185,8936,2325,3069,3341,3862,4588,4484,4452,681,1311,7216,5108,8833,2972,13397,11497,369,4975,6904,4568,4686,3390,613325966,405606848,207719118,47657107,75037508,73612683,95801178,113498372,107110221,100608897,25500351,9898428,120868348,80325267,255071206,121662366,331391819,223122043,2906794,96900417,143282765,126876282,97939594,86608011,28,1251082,564877,686205,169697,228051,241696,180521,173018,258101,378951,260618,126536,121435,187512,176030,177243,174410,173103,171972,172531,185529,196296,262,18,0,0,0,0,0,0,0,0,0,17254,253431,122681,142122,220795,101444,857727,3,11620625
2110902,228234,165862,62372,31234,30980,33155,33125,37368,34175,28197,4873,22023,65881,37189,79106,18928,110421,106824,1752,50719,52913,40827,39544,31479,3820468523,2720276211,1100192312,461147196,498598804,564255055,552313311,643961845,636937161,463255151,120519087,208975578,1002341121,515613204,1488185337,480342490,1927930620,1457305266,16672288,600997822,742636389,651530744,660386901,713011747,81,3004792,1396057,1608736,336024,550218,545594,419017,426253,727686,833803,631945,329510,328499,487647,393388,430336,429802,425142,424569,422804,432027,440111,1201,25,3,0,0,0,0,0,0,0,0,111067,572643,260683,302306,503147,255202,2005048,3,11620630
2110903,51480,36603,14877,5765,6932,7486,8157,8263,7896,6981,990,7861,18527,7631,12777,3694,24702,22981,534,5831,11884,12608,10111,6720,1082828341,720068002,362760339,98557077,137483685,155599719,158731777,169695744,181998856,180761483,60573062,75026147,266547659,91876073,377731907,211073493,512563946,397716436,5244664,107483674,213077028,248427050,205754203,130293758,32,706657,303955,402702,170644,78931,79445,133388,100949,143297,202790,143546,80331,78190,107973,93828,102735,103750,102901,101712,102514,97040,96006,7222,10,0,0,0,0,0,0,0,0,0,28055,482223,227628,281301,404532,154717,1578456,3,11650590
2110904,90876,71545,19331,13082,14170,14809,14592,14892,9339,9992,173,21093,29309,17142,17840,4760,50653,32432,687,13393,25216,18083,14269,11434,1141704962,878525043,263179919,153470745,168371050,179871543,181881127,194930578,147516445,115663474,5123033,93486140,328493847,157863754,374437558,158715110,570725279,358519995,4246073,136404293,257465460,218753799,183994435,128381213,32,223768,99668,124098,35987,29603,42227,40684,32944,42324,30106,43701,37681,40857,47848,23576,32774,33696,33688,33277,32382,28868,29083,835,7,0,0,0,0,0,0,0,0,0,135803,2324992,1317975,1552279,2598265,918555,8847869,3,11650610
2110905,12132,8658,3474,1644,1891,1614,1663,1846,1625,1849,50,2309,3187,2488,2479,113,3729,6272,27,1082,2389,2967,2319,1216,112022128,82580987,29441141,14503854,18985238,15398758,16240244,17452893,13402712,16038429,1042963,16666910,34861960,20801822,25089407,3426667,36733912,52522600,148722,8775349,20358445,26559690,21386275,12028034,4,412675,178133,234542,69468,50518,62054,67050,56581,107006,143830,93712,38390,35550,50349,50844,58794,58204,57966,57455,57378,60368,62510,287,4,0,0,0,0,1,0,0,0,0,55494,339944,195462,231058,348528,143514,1314000,3,11650610
2110906,9001,5651,3350,1144,1121,1161,1136,1089,1640,1710,0,2410,2965,740,2336,550,5662,2700,90,461,1097,1686,2798,2232,201996168,122571379,79424789,22540749,18162699,27072400,26709368,28086163,36863770,42561019,0,42573100,45971733,10930597,80814084,21706654,116825163,67447058,5232088,15746786,27320064,43005263,51277773,41690251,2,530264,233989,296275,123665,58518,67116,98558,76677,105730,138097,105660,64617,68551,87273,66065,77443,78411,77716,77617,76970,71516,70591,683,7,1,0,0,0,0,0,0,0,0,52110,736021,431371,528346,726091,273716,2747655,3,11650621
2110907,51116,40319,10797,7729,7754,7952,7738,9146,6419,4378,69,2881,22766,9011,14277,1809,25050,19605,400,5531,9396,10806,10308,8218,1405681464,1093300584,312380880,197056392,205596977,184888700,209249222,296509293,234868911,77511969,2129866,40121869,599570148,146431145,527902430,86678850,747620851,376560750,3944644,65272466,167367407,276611245,313173960,297811875,59,952995,414784,538211,198689,116569,134226,163107,138427,201978,242143,195947,116514,116185,160511,121692,136921,138050,137324,136336,135966,132456,135942,878,7,0,0,0,0,0,0,0,0,0,107543,2212164,1212480,1430507,2391924,827990,8182608,3,11650621
2110908,21964,14635,6852,2524,2978,2882,2874,3377,4344,3202,478,3752,6613,5644,3933,1479,8984,10527,540,3452,4923,5079,3023,2558,472168847,309813884,138231140,50565165,61576856,58288890,63333392,76049581,92582853,78174789,35191718,35306965,131585421,80815832,110042892,78163486,190818413,196891210,6573961,87321663,90348293,82391113,73698537,48438591,18,42531,21464,21066,9145,4354,5399,8327,6976,8328,2275,10132,8616,8716,9283,3507,6240,6549,6733,6753,6672,5349,4233,1525,11,0,3,0,0,1,0,0,0,0,20820,206297,96555,129999,159824,52944,666439,3,11650550
2110910,11092,10336,756,2060,1746,2076,2471,1983,740,16,0,1056,9107,504,393,32,7630,2550,0,347,865,1620,4231,3116,166698093,149772771,16925322,26156980,32183281,21439791,39187176,30805543,12363664,4561658,0,17304415,126113494,5458259,14455736,3366189,81632613,28321799,0,3231877,11608632,23752079,39296321,32065505,3,380537,170205,210330,70953,47065,65853,71942,50494,74230,106105,78169,42774,42126,59201,52159,54764,55524,55344,55250,54093,52698,52864,614,5,0,0,0,0,0,0,0,0,0,38905,1204080,475166,552666,1052705,299080,3622602,3,11650621
2110912,131386,97483,33903,18552,19669,18823,18999,21440,17724,16179,44,27864,44447,29429,25614,3839,55945,63500,1567,25496,31419,28992,18984,12978,1451604768,1040184992,411419776,198012060,206515447,198704843,193287742,243664900,202094037,209325739,8372866,159247810,542360421,320239361,355075160,63044563,577647807,613344620,8413010,197434043,279378801,290152178,210218429,205395965,20,161392,71224,90167,35767,15304,20572,29149,23715,36885,29180,33093,23786,25112,31868,18354,23467,23337,23153,22992,23128,22522,22793,210,15,1,2,0,0,0,0,0,0,0,10150,356107,195661,226509,321576,112196,1222199,3,11650590
2110913,37944,33717,4200,5978,7005,6949,6906,6879,2671,1640,0,2568,23785,4282,6029,240,19344,12342,134,4195,6361,8723,6984,5320,687703024,601515263,85937193,98827329,116967091,116108335,122904779,146707729,57792156,32199690,0,25509941,386351020,62741340,156903287,41972695,345163465,164247943,1678376,50558026,90654834,127697433,130916248,108157058,23,874935,387307,487628,210372,100790,109562,137395,129925,186892,252455,208804,107323,95910,109253,101187,130652,130361,132011,131127,128443,112171,110171,3305,21,0,0,0,0,0,0,0,0,0,21307,227623,100020,143691,168146,59008,719795,3,11650620
