상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,분기코드,행정동코드
2110374,31443,25223,6220,5229,5030,4572,5031,5361,4022,2198,408,2225,13038,4957,8418,2397,16956,13082,482,3378,5963,7314,7829,5074,728057961,504019350,224038611,104897870,96165468,88345348,96685648,117925016,128164501,95874110,14020061,17798195,193956622,95530133,313829548,92923402,416262198,277222303,3052635,52886760,100953238,143007786,208002349,185581727,47,2196134,992411,1203723,319855,256697,270668,343673,383151,622090,623168,456845,248254,239988,339132,288747,317411,316998,313503,312460,313386,309006,313371,491,22,1,0,0,0,0,0,0,0,0,61103,509157,238491,268542,360884,129989,1568166,4,11305545
2110375,24640,17615,7025,3177,3751,3392,3545,3750,3423,3602,0,1612,8325,4418,8726,1559,15614,8120,139,2215,3263,4852,6508,6761,627863038,443123256,184739782,54051637,102280556,92916343,95435890,98438830,92226644,92513138,0,32091630,151437510,99336196,280897831,64099871,390932505,181000221,2234014,52233600,70914516,119874310,178476946,148199336,15,627481,305678,321802,77679,83629,73825,105179,105255,181913,165141,129913,72947,72597,104520,82360,89031,88236,87704,88006,87600,90785,96119,178,17,0,0,0,0,0,0,0,0,0,32180,295810,145466,159775,226831,79256,939318,4,11305600
2110376,66458,45843,20615,8168,8086,9216,9485,10888,11932,8683,2130,2443,12779,10952,26851,10794,35513,29132,456,13954,13816,13675,13987,8764,1763450585,1166045521,597405064,203701465,203193471,216410129,254542500,288197956,347885762,249519302,81530393,17506284,279924881,219225597,787720739,373592865,947469194,739753451,10043283,307422665,342096937,381005517,396768720,249885523,91,2663348,1260158,1403192,337667,422422,371537,418268,414650,698804,824763,534874,266450,265378,399990,371893,384148,378514,376886,375486,373889,382271,392153,224,14,0,0,0,0,0,0,0,0,0,76346,500355,246315,289056,453856,176612,1742540,4,11305590
2110377,35428,23584,11844,4775,4532,4738,4194,5345,6323,5521,1499,2348,7657,4871,13216,5837,20483,13560,367,3407,5335,8151,9327,7457,1400232938,873548398,526684540,163621731,152383998,200356093,139569669,217616907,320247803,206436737,94997004,42372922,174751588,178001426,577075560,333034438,840679453,446842714,4867802,126605497,243544514,300323674,347851617,264329069,31,543319,248249,295070,84061,75912,71045,84990,87358,139952,114606,106829,77068,77399,101674,65743,76750,77844,77467,76741,79641,79551,75324,21,8,0,0,0,0,0,0,0,0,0,260369,2959688,1711394,2144696,3179938,1153958,11410043,4,11305545
2110378,39851,27646,12205,4216,5946,5871,5567,6046,6669,5536,499,1996,9676,7234,16149,2342,20190,16809,475,5607,7411,11085,7531,4890,692991704,442884935,250106769,59975611,103624530,101058356,75126227,103100211,141084303,109022466,21240400,23218826,169449118,118696875,265535956,67940474,370197549,233270226,6478466,75991288,122919751,173227486,143560295,81290491,31,569964,255503,314462,84014,76123,79657,90486,88252,151432,166237,111770,56401,58070,94028,83457,82705,81137,80741,80529,80612,81161,83079,23,10,0,0,0,0,0,0,0,0,0,259640,3014617,1679969,2101279,3151379,1158291,11365175,4,11305545
2110379,20215,12249,7966,2418,2193,2247,2436,2955,4190,3776,12,461,4400,3381,8915,1375,12753,5604,73,1940,3015,4695,4821,3813,755297218,449094899,306202319,86467190,92071860,76230151,88640161,105685537,161378401,144823918,394815,5722212,144364953,122866876,343801620,62142726,440106149,224757103,2182518,65266228,115707650,181814786,178666873,121225198,14,154683,76443,78243,23795,15520,16987,22378,25754,50250,23336,33059,22093,21505,36556,18134,21055,20496,20302,20441,20554,24760,27075,12,5,0,0,0,0,0,0,0,0,0,50341,490302,253787,291645,398640,137437,1622152,4,11305590
2110381,29753,20334,9419,2908,4442,4700,3963,4321,4949,4470,1549,2427,6650,2675,9829,6470,18954,9178,153,3270,4379,7487,7154,5685,910813955,625271057,285542898,77835314,147080127,150115194,125973671,124266751,148981275,136561623,54707599,60111836,136190040,60536330,349223976,249082019,533061837,262466758,4549932,92473216,113201933,239606073,209410942,136286498,16,169744,75826,93918,25960,15408,17056,25308,27163,58848,34365,35988,23915,24896,32048,18530,24019,23731,23962,23573,23639,24839,25982,171,5,0,0,0,0,0,0,0,0,0,30812,370906,192931,234274,312774,106124,1247821,4,11305606
2110382,47307,33237,14070,4996,7246,7488,6780,6727,7413,6657,418,6958,15108,9635,13640,1378,22664,23004,367,6176,8960,10446,11555,8161,485294922,333693693,151601229,50638213,71910141,68490468,67894158,74760713,79307362,72293867,14991484,67289217,148041991,83088329,138306770,30748004,240735267,207048335,3067523,52274066,79708608,112134221,116403759,84195425,15,262016,114871,147146,43243,40101,31922,35970,38643,72138,50193,53155,39117,38490,49804,31256,38650,38450,38009,38603,36279,35005,37019,32,13,0,0,0,0,0,0,0,0,0,33807,383302,210721,249986,310961,107032,1295809,4,11320660
2110383,156560,122572,33988,22853,28327,25190,27659,18543,17563,16425,336,15481,54620,37806,39742,8575,53659,102416,5718,57262,22288,28057,32886,9863,1573668375,1142967088,430701287,199539842,250527745,233282585,251474247,208142669,231043710,199657577,17405688,84119766,521975140,357279328,481239119,111649334,642630366,907781380,41224209,447019486,258147144,331779871,339626186,132614852,44,48539,16841,31699,8370,11709,4905,5664,6620,11270,5803,9955,9480,9236,9616,4449,7226,7827,7813,7546,6707,5561,5858,33,3,0,1,0,0,0,0,0,0,0,36462,457336,312273,358317,419592,133649,1717629,4,11320660
2110384,4627,3061,1566,645,718,566,500,632,783,783,0,37,1986,733,1088,0,1988,1769,0,30,172,530,1011,2013,122151238,77983148,44168090,15886733,17786903,14762585,13301194,16245733,22084045,22084045,0,797781,54666171,16963737,27639504,0,50065011,47869930,0,770488,4382371,12507005,26960900,53314177,2,128328,58981,69347,15879,16130,15622,20341,20232,40124,33572,25650,15530,15792,21284,16501,18646,18075,17989,17998,17983,18640,18998,248,3,0,0,0,0,0,0,0,0,0,34889,365410,197655,225905,282710,98848,1205417,4,11320660
2110386,13789,8380,5409,1440,1477,1887,1539,2037,2836,2573,161,126,5419,3256,3860,800,6256,6825,51,951,1909,2894,3875,3400,461968875,267894924,194073951,47715779,45089031,54932876,56401452,63755786,96081216,97992735,6997950,4519346,177812416,106966068,130335051,29294420,217642890,211797940,1176839,27222205,63181118,101876632,130116396,105867639,7,19232,8551,10681,3920,1500,2052,3072,3142,5547,4737,3821,2513,2614,3387,2160,2644,2531,2526,2532,2551,3127,3318,124,0,0,0,0,0,0,0,0,0,0,29600,315836,148711,169031,241752,96849,1001779,4,11320710
2110387,42049,28156,13893,5591,5743,5107,5615,6100,7789,6104,499,3984,8933,9096,15168,4369,20880,19698,720,3812,9418,11890,9187,5552,828643413,513368149,315275264,107395405,91883642,90214189,103267810,120607103,182493835,132781429,27817011,41620863,132735163,149042122,332982455,144445799,428921728,348110064,4698347,54194785,198105618,248610968,168818041,102604032,33,1280080,576212,703868,246363,154455,146047,191872,185654,355689,367815,257025,134812,134511,210208,175708,183019,179641,179921,176891,176234,188261,196114,335,23,0,0,0,0,0,0,0,0,0,16060,305856,149696,174566,250290,108188,1004656,4,11320660
2110388,17477,13429,4048,2236,2749,3002,2693,2749,2387,1661,91,865,8341,3092,4899,189,8288,7690,97,1585,2550,3507,4411,3830,414547678,299626148,114921530,39490872,64233295,72712575,67382997,55806409,64017607,50903923,1875132,12666291,173398098,59416444,162373596,4818117,168610678,165119016,1038679,19841674,55560063,75878162,87661755,93749360,11,828083,358535,469548,147447,93498,105539,127445,121806,232349,239136,172436,86974,88027,130864,110645,118920,114276,114614,114664,114795,122252,128563,35,3,0,0,0,0,0,0,0,0,0,217199,2689792,1159869,1323853,2310078,889334,8590125,4,11320680
2110389,17715,11674,6041,1760,2609,2436,2328,2541,3046,2995,0,80,7063,3812,6147,613,9888,7013,69,1131,2121,3878,5159,4540,628982013,365496843,263485170,56157595,74605696,73526588,76397075,84809889,146795955,116689215,0,1421406,201654192,114715848,261931723,49258844,350174548,245902423,1484150,32952317,71529427,138763070,197026707,154321300,10,188144,87945,100198,19153,29191,29780,27669,29349,53001,36958,37465,25389,27018,37999,23314,26231,25929,26030,25648,26022,28569,29716,209,6,0,0,0,0,0,0,0,0,0,77517,468018,234394,269162,399788,150702,1599581,4,11320680
2110390,107058,74139,32919,14731,15135,14618,14784,14871,17501,15418,3621,14186,31050,18838,32074,6643,71308,33448,1318,9163,12058,17401,28563,36256,1832598712,1223201620,609397092,224651534,238091649,232595383,240193469,287669585,327029108,282367984,43351240,143745768,522334882,274301638,682515115,152436412,1073199809,594525059,9031815,106938387,187130825,328567694,481153396,554902751,34,450465,205488,244977,75531,43552,52619,58627,74083,146051,96797,86428,59993,60192,88598,58457,64508,63684,62645,62480,63610,66003,67535,225,16,1,1,0,0,0,0,0,0,0,47937,436511,233087,269740,370871,140144,1498290,4,11320700
2110391,6191,4170,2021,865,573,828,914,990,1028,993,36,38,1458,791,2759,1109,3578,2504,68,672,967,1206,1741,1430,167254318,113153948,54100370,22467693,16777335,23107979,23843417,26957524,28870769,25229601,696630,852052,48821181,22411835,67052996,27419624,103019434,61648569,1457333,13397272,35109536,29325480,46722865,38655519,13,658453,303211,355243,93511,70513,71694,92785,101649,228300,198016,138495,70798,69234,97912,83998,92574,89553,91331,89588,89259,99940,106208,373,12,0,0,0,0,0,0,0,0,0,15594,170946,89147,101839,140302,57877,575705,4,11320700
2110392,4954,2948,2006,636,493,612,540,667,1021,985,0,128,1621,1178,1843,13,2557,2012,48,345,922,1104,1042,1108,90448568,47713651,42734917,9645353,7732834,9532483,9322061,11480920,22170943,20563974,0,2254008,32084657,18357206,35299680,200577,45924528,36674092,458356,4872085,14373567,21468800,20362282,21063531,4,103185,43169,60015,18874,8669,11981,14720,16930,32010,21954,19250,12691,15108,21598,12586,14454,13952,13875,13749,14028,16692,16434,43,6,0,0,0,0,0,0,0,0,0,65921,604356,309197,373782,557233,220988,2131477,4,11320681
2110393,30758,20287,10471,3528,3683,3979,4148,4949,5453,5018,283,1841,6059,6186,12478,3911,15722,14686,577,3902,4822,7252,8164,5695,751701239,472698615,279002624,83255074,87657353,83762310,93104790,124919088,156458158,122544466,11408000,11742021,120254420,109965585,369355475,128975738,410255890,307827461,8138140,74640648,103560453,193854214,191323372,146566524,18,45811,20742,25069,7154,4422,5467,6047,7729,14992,6814,8103,6862,7973,10922,5137,6373,6170,6190,6088,6228,7385,7378,49,14,0,1,0,0,0,0,0,0,0,69283,617028,332063,388853,560521,211984,2179732,4,11320710
2110394,48590,33656,14934,6439,5536,6795,7212,7674,9411,5523,1835,2392,9735,8092,19552,6777,26020,21118,418,4105,7170,11222,13311,10911,1192868158,792494449,400373709,154351553,136508450,156405981,158461237,186767228,255595384,144778325,82540674,29205163,188024713,148162361,487489249,253446665,688145714,461551805,8771319,94061504,186034008,272927718,301524984,286377986,58,1180027,566886,613140,145853,118140,134160,176131,207592,398151,313323,230992,132746,138384,202900,161680,170110,166088,164522,163398,166655,173947,175308,193,12,2,0,0,0,0,0,0,0,0,36180,323493,178051,206693,288369,108893,1141679,4,11320700
2110395,18850,14010,4840,2773,2618,2625,2593,3401,2505,2335,780,179,4917,2644,7877,2453,12516,6155,165,1284,2090,3803,5831,5498,601643484,437997953,163645531,96364623,81873093,74136920,67700627,117922690,88718191,74927340,38304897,14397969,89631434,45386368,293759321,120163495,398012722,196322633,1936444,37434906,80147546,120390384,186081498,168344579,31,330686,153029,177657,45344,34038,42085,45783,58439,104996,76133,60662,39809,42602,65372,46109,46693,46276,46073,46341,46885,49494,48926,163,18,0,1,0,0,0,0,0,0,0,49805,412462,226278,262357,367348,137472,1455722,4,11320690
2110396,228507,156814,71595,30762,31667,29193,31537,33655,39790,31805,2646,24165,54650,50233,76006,20807,102064,125489,5363,59615,52435,45149,39283,25706,3380641174,2280504103,1098422307,431497777,439076933,415007059,472325594,522596740,629857140,468565167,113932433,168030267,621389315,551622710,1400606142,525060307,1726094900,1605572254,47738813,699482911,752903673,682723697,708191515,440626545,55,793601,370478,423124,104129,109720,117978,110838,125133,225804,216287,174027,93069,88005,121402,100810,113338,112590,112209,111947,111544,112347,119628,259,20,0,0,0,0,0,0,0,0,0,212071,2564571,1087567,1234994,2180687,838617,8118507,4,11320511
2110397,172045,109583,62462,20425,21284,20833,22492,24549,31686,30776,4914,19336,49801,36539,47738,13717,102879,66716,1679,20216,26392,30874,46573,43852,3900612960,2372293382,1528319578,407386428,509211152,449892391,445467445,560335966,793667592,734651986,90955918,210612755,900514285,818505221,1402308761,477716020,2378425232,1340537295,21172786,356474058,523563799,704158802,1072797497,1040795584,128,1409232,685983,723249,183149,136841,157605,181677,244000,505957,378644,288370,162834,167215,229576,182593,198498,194952,195805,195799,195544,209624,219008,469,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11320521
2110398,175103,119359,55744,23455,22640,23507,23961,25796,30470,25274,5813,23847,47010,31172,48343,18729,95440,75404,3331,28371,42422,43182,33322,20219,2887283547,1850880700,1036402847,345420953,340561504,353817356,371193692,439887195,559940072,476462775,142331283,170468606,597165484,401583489,1104631568,464947928,1606841773,1139265574,31360614,367816594,573984925,682142836,686697927,404104449,67,927070,419635,507434,170855,105966,125363,132566,143002,249318,250735,182566,105230,107130,156304,125103,131323,132327,132762,130947,131673,133850,134189,474,21,1,1,0,0,0,0,0,0,0,41304,390972,225374,274210,401037,152849,1485746,4,11320670
2110399,56073,38823,17250,7423,7658,8023,7802,7917,9682,7568,864,5418,17652,12164,16460,3515,28104,26486,924,7566,10292,15081,11868,8860,1159304542,753389222,405915320,134037938,155707641,151887704,155131404,156624535,226674732,179240588,9447118,42602352,337845378,156689644,482192466,130527584,625521651,468450585,6937498,85146106,199438457,280067074,273117610,249265488,45,1744067,827647,916420,308129,232038,256360,258714,260465,428360,544022,362137,173829,168078,255604,240399,252115,246127,245726,243326,243025,252485,261262,852,24,1,0,0,0,0,0,0,0,0,30027,362813,182463,211380,307067,107903,1201653,4,11320512
2110400,74053,53210,20843,10136,10393,10805,10310,11566,11615,9228,560,5862,21425,13194,27447,5565,39171,33530,523,8278,12235,16781,20260,14617,1906000294,1336324343,569675951,240813263,249423207,267399213,266779333,311909327,344589537,225086414,23307514,69574615,445476877,262744217,890529782,214367289,1098178793,710767710,8370930,149817647,244997576,458711814,542625610,404422930,69,1508941,704881,804059,205077,191180,222607,223394,244222,422463,362413,303890,187790,192201,268769,193876,217246,215112,213830,211931,213587,218353,218881,191,19,2,0,0,0,0,0,0,0,0,79740,577225,325915,384120,565923,208694,2141617,4,11320670
2110401,47828,32003,15825,6571,6639,6170,6195,6428,8697,7128,0,4489,15964,10128,14001,3246,21934,23841,984,8407,10296,9465,9900,6722,897789612,569701005,328088607,109263113,109846099,105161755,121830843,123599195,189933975,138154632,0,63169022,342900739,164381366,276708674,50629811,438740985,366259513,10113719,91154322,150786312,180959718,221857651,150128774,14,155548,71118,84431,22978,19198,24444,22655,25344,40930,28701,29625,20950,22381,33539,20350,21856,21835,21604,21621,21968,23355,23309,243,8,2,1,0,0,0,0,0,0,0,49856,404527,215022,251050,351337,127513,1399305,4,11320515
2110402,30950,20897,10053,3159,4350,4192,4601,4595,5832,4221,1368,1265,6884,4729,11016,5354,19309,10075,230,3893,4522,6212,8914,5611,1019394604,673660326,345734278,90839748,132209867,136080243,148189577,166340891,213973150,131761128,54591405,14752219,171321880,110448614,415543448,247612611,647740663,270382325,4044965,97594190,109878947,223364784,300221430,183018678,57,601261,289036,312225,73591,69718,83544,87113,106582,180713,149039,122593,70946,73911,104958,79813,84607,83797,83848,83953,84020,89773,91264,471,11,0,0,0,0,0,0,0,0,0,75302,506604,284148,335815,486634,180245,1868748,4,11320690
2110403,70148,49482,20666,9277,9813,9783,9913,10696,11871,8795,2776,2546,19164,9933,25799,9930,42596,24770,450,6794,9604,14213,20370,15934,2483977498,1572067685,911909813,281866903,308330263,319491230,299002586,363376703,519202261,392707552,97056196,59546558,479386915,329724921,1074151310,444111598,1498527953,841213798,11444932,187930198,302783280,464065775,749761858,623755712,113,1203112,559250,643863,121890,143159,157993,181075,225094,373904,317168,237676,137117,147616,206965,156569,169270,166781,167498,166667,167810,182396,182693,316,10,2,0,0,0,0,0,0,0,0,109184,913693,492946,567958,833159,273036,3189976,4,11320690
2110404,86952,58167,28785,11040,10689,11186,12389,12863,15965,12820,1838,4988,24863,12990,30948,11325,47637,35615,359,8017,13051,21537,22740,17557,2794551456,1738119305,1056432151,331273292,300876914,336576061,347952060,421440978,570425962,486006189,81825145,66367293,621995733,349345484,1173410247,501607554,1620767198,986596999,7273037,224477564,389191829,682160244,721591285,582670231,126,2681461,1246038,1435422,443010,297169,295168,412063,482974,751073,832373,555668,271354,258277,391351,372437,385595,374787,375152,376312,374908,386706,408002,520,36,0,0,0,0,1,0,0,0,0,35627,345493,195673,231476,331569,119077,1258915,4,11320513
2110405,130688,91355,39333,17269,17821,18517,18325,19423,22380,16953,3372,11309,35197,22447,43017,15346,76284,50353,1480,16862,25177,29588,27738,25796,2629945157,1781286323,848658834,289962877,336220314,394451311,370777280,389874541,500185091,348473743,130872945,214745901,545666792,366927898,964537578,407194043,1485236848,884597970,19874507,235509254,341869278,569874096,595392376,607315308,131,1407175,679744,727431,158893,157189,165098,191365,259599,475033,382868,280061,155818,162108,237643,188676,199489,195508,196316,195082,195295,208470,217015,1123,23,0,1,0,0,0,0,0,0,0,106340,868364,460155,532263,788132,258986,3014240,4,11320690
2110406,147839,76380,71459,14944,14952,14927,16076,15481,36062,35397,70,9521,49972,47487,37844,2887,86363,58424,429,8591,13979,17910,37045,66835,4436272959,2063792510,2372480449,386745164,406520116,383259438,434442379,452825413,1140065969,1232414480,3621028,70529663,1209680856,1446391868,1543626961,155981915,2640202815,1582378956,5079130,192233823,388705314,564514076,1113801448,1958247974,72,182717,88170,94548,21312,17426,20108,23304,32071,68496,35880,41334,23000,25459,35704,21341,24831,25205,25178,24814,25494,28303,28890,659,11,0,0,0,0,0,0,0,0,0,91858,1273545,634470,721249,914168,305319,3940609,4,11320521
2110407,100215,67915,32300,12034,13548,13324,14006,15003,17679,14621,1235,8373,27828,16469,34544,11766,59202,38069,650,9380,15579,19204,25182,27283,3243682439,2098915184,1144767255,374289852,399798141,391264526,436730652,496832013,602600920,542166335,62494086,104252551,655593183,473862198,1408539064,538941357,1923452470,1144218140,9435515,232888182,466150309,560457119,863028832,935710658,93,998068,487072,510998,103695,106664,114224,145396,174976,353115,277342,208120,112511,113324,158923,127849,142097,140626,140994,140988,139000,145045,149319,562,37,2,0,0,0,0,0,0,0,0,31914,210757,116697,133588,194171,66217,753344,4,11320521
2110408,41540,31540,10000,5518,6162,6401,6299,7160,6242,3758,456,4050,10974,9736,14153,2171,17691,20721,486,4183,10406,11056,7273,5002,1522402044,1142208911,380193133,158896554,203426587,210102176,271418175,298365419,213833826,166359307,11902260,43581076,427747889,359287557,572115594,107767668,603956211,368364002,5561552,66165578,276288727,275188745,223388901,125726706,23,328761,149638,179123,52987,41754,47329,46405,52141,88147,67508,63941,42755,45825,67338,41393,45231,44627,44175,43900,44200,52105,54522,359,14,0,1,0,0,0,0,0,0,0,54959,373077,207974,240849,345617,126442,1348918,4,11320515
2110409,127336,87443,39893,16039,17518,17041,17468,19581,23079,16814,2501,11417,33293,24471,41501,14153,63132,60952,1996,21981,31482,29945,26152,12523,2466353170,1620766723,845586447,283276445,332843950,286996758,316777881,407607805,506754789,338831658,126784416,65758610,486092187,263523580,996032384,528161993,1376516621,983552044,17435715,395977075,560294094,592221513,520474223,273666037,74,696763,308311,388450,115104,82857,99536,104927,113024,181314,138257,135950,92130,101416,145891,83120,97411,95287,95591,95198,96801,108690,107784,3957,8,1,0,0,0,0,0,0,0,0,135598,1658041,890502,1076431,1647409,569852,5977833,4,11320515
2110410,148291,100953,46999,17662,19510,21121,19376,23284,26912,20087,7772,9124,31949,21835,52806,24805,75967,67600,2154,31025,32636,32560,28625,16565,3879226713,2579370145,1289744470,418335788,476989966,518294266,514297485,651452640,776545340,513199130,360827265,73332679,462436543,344306392,1624725170,1013598664,2171048073,1500235773,31964000,735855667,840896044,865645476,765326751,431595909,97,406022,196121,209901,63792,50804,53833,62045,67318,108230,77567,79956,58248,61699,81241,47310,57835,57836,57602,57392,57250,58604,59501,957,22,0,0,0,0,0,0,0,0,0,125094,989384,527235,613507,895639,294322,3445181,4,11320690
2110411,40475,34857,5618,5943,7538,7268,7482,6626,3195,2423,219,3482,20218,6398,8928,785,22068,13859,113,3900,7158,7622,10784,6347,929516803,789839218,139677585,143721914,173409717,156518593,168987425,147201569,87815119,51862466,13204226,49977290,445264708,102934703,259207044,48633667,525566156,290614897,1069527,58196133,164097439,189337096,237418880,166061974,32,348466,171801,176665,41721,38792,48714,54836,58983,105420,77115,71425,43777,45442,65163,45543,50042,49964,49054,48141,48813,50443,52008,413,7,0,0,0,0,0,0,0,0,0,74002,596078,317985,369065,503609,160643,2021382,4,11320522
2110412,11802,9384,2418,1794,1900,1798,2065,1827,1282,1136,13,206,6463,1591,3190,339,7192,3108,28,1012,1656,2446,3080,2077,487753791,342005760,145748031,75425087,72801862,62043005,53965235,77770571,87205882,58542149,256710,25170420,218473133,70170907,149503480,24179141,344959296,97676055,357015,33075689,44050995,68858868,107143055,189149730,6,134850,64144,70708,29546,13444,17160,19682,21861,33156,30813,29191,17719,17393,22953,16778,19059,18922,18919,19275,19132,19625,19919,25,3,0,0,0,0,0,0,0,0,0,11765,215576,102566,132086,165886,63208,691087,4,11320690
2110413,11997,9270,2727,1676,1998,1810,1858,1928,1509,1218,13,869,4383,2326,4041,365,6590,5057,53,772,1521,2208,3150,3939,382902050,247675578,135226472,39042346,50312595,43851986,48802091,65666560,71451179,63775293,183906,12630235,97940860,61956427,176207746,33982876,206388453,146908745,738983,18815808,43727589,64970963,108751703,116292153,9,103989,48334,55656,18781,10275,12620,14265,15447,32601,28365,20696,11562,11348,18254,13766,14808,14577,14651,14863,14989,15219,14883,54,12,1,1,0,0,0,0,0,0,0,22035,163875,83416,99528,137602,53215,559671,4,11320522
2110415,226361,157751,68610,29296,30443,32055,31181,34776,40040,28570,2911,21099,70186,42588,70196,19381,117708,101756,4991,36091,43680,44635,53493,36568,3788409870,2520447637,1267962233,458294016,461712450,529032729,479496800,591911642,758777988,509184245,113467922,166216243,939885363,536420305,1458051509,574368528,2134947032,1464826329,47517496,490011037,632244122,752857181,986058990,691084543,111,1823621,854063,969558,293040,213761,228024,266171,294607,528019,468696,360984,209719,218614,326403,239204,254788,249275,250951,250021,252743,277841,288002,635,47,1,1,0,0,0,0,0,0,0,78449,990765,478030,549122,878785,310404,3285555,4,11350630
2110416,70567,45991,24576,8713,9169,8800,9173,10136,13126,11450,146,4302,21235,16079,24225,4333,32922,33077,678,4978,10494,15006,17435,17413,4089007898,2375447709,1713560189,426935736,439273821,462175356,473422418,573640378,903566035,809994154,8985773,49769633,1032679914,862759758,1829082204,304436450,1860134900,1652585780,8095043,134122825,470731993,725037610,1008403935,1166329272,47,709059,328507,380551,159518,67233,79235,97094,108295,197683,145890,132934,98560,102514,143075,86084,101776,97696,97271,97859,97398,107125,109933,468,15,0,0,0,0,0,0,0,0,0,23145,254875,136180,169792,256367,111882,952241,4,11350630
2110417,49592,48092,1500,9050,11065,11857,10068,6052,1175,325,0,1862,29032,13543,4963,8,7443,41714,3796,26842,2071,5334,10534,579,278287535,258716901,19570634,51395196,59524183,59943586,51542039,36311897,14391887,5178747,0,14973687,145579116,77070898,36764880,147086,62226271,200128117,15602578,121226869,30825176,34199006,55569017,4931738,13,400276,193394,206883,79872,68620,51785,52209,52045,95746,148304,86906,31831,28863,46451,57923,57822,58630,58188,57794,56173,54663,57007,26,3,0,0,0,0,0,0,0,0,0,50868,692406,372665,420528,540763,176345,2253575,4,11350570
2110418,18404,14130,4274,2594,3152,3008,2701,2675,2167,2107,61,1753,5592,4334,5445,1204,9746,7687,476,6140,3489,2828,3653,848,214186499,166602537,47583962,23206804,35927556,31149483,34467872,41850822,24502238,23081724,747524,11377602,58124039,42280557,89603483,11935460,90780516,76853198,3027862,40330701,30713768,30710338,42268983,20582060,13,601285,346562,254722,132224,187807,65791,64385,54009,97069,135775,129686,92814,83974,91911,67123,91082,93613,93394,92129,85511,72391,73166,100,14,0,0,2,0,0,0,0,0,0,16783,210699,122301,142640,170884,61303,724610,4,11350560
2110419,277434,178436,98993,34479,35668,33438,34052,40799,53360,45633,9409,20375,67717,52194,90859,36880,153457,110865,2865,30214,42317,51964,75878,61098,8136688383,5021828462,3114798593,963210806,989135668,906437644,946148966,1216895378,1723524826,1391273767,440598256,123197892,1429279540,1177993326,3304062459,1661556910,4788240650,2816730599,53178285,846760425,1107645528,1554601034,2287021784,1755764195,147,734400,348158,386241,134265,72469,75527,102797,132382,216958,165628,147971,98246,95985,136403,90167,103981,102607,101761,101651,102613,108914,112873,789,22,1,0,0,0,0,0,0,0,0,65812,877690,421151,481692,783274,275143,2904762,4,11350630
2110420,156772,125936,30836,24391,27553,26902,27089,20001,17988,12848,1124,15117,50734,32428,46452,10917,85266,67034,9706,56521,17721,24759,32116,11468,1947891490,1506506285,441385205,283025034,309923232,305095993,343951912,264510114,271204821,170180384,33959900,93284911,509513106,297344974,760427840,253360759,1040916609,674606353,86408000,529403009,219241833,318006854,384036503,178426765,71,587969,326095,261874,94533,170375,63750,71030,67235,121045,131720,120071,78907,77705,106163,73405,84696,86806,86528,86375,81927,80118,81520,814,18,1,0,1,0,0,0,0,0,0,63638,716046,375889,416709,568152,214503,2354937,4,11350560
2110421,308831,203537,105294,38347,39114,39485,39786,46805,61451,43843,6599,12170,58551,54332,125461,51718,165998,137173,6856,70498,66292,66336,61616,31571,6144850412,3991764389,2153086023,688848434,795265403,769420043,765195890,973034619,1296780164,856305859,263323705,138724745,891066400,780964721,2696413597,1374357244,3518980087,2206738094,91204635,1144863391,1132577470,1272219980,1290594933,794257772,87,332306,165907,166397,40616,54764,44257,51965,51051,89653,64147,61792,40842,47229,72290,46007,46006,46438,46485,46510,47175,51328,48364,249,20,0,0,0,0,0,0,0,0,0,151452,1753898,877010,1027334,1746857,647397,6203948,4,11350560
