상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2120040,12900,12800,100,307,2828,3202,3048,3415,20,80,0,120,8069,3682,949,0,7818,4313,48,2981,4631,2355,1660,451,171095517,169119390,1976127,5303152,39798703,39467819,40759914,43789802,680471,1295656,0,1381692,112557953,43722463,12137753,0,94864753,56090550,461101,35946954,57506036,28439273,22456044,6145895,4,645434,368458,276976,56650,103360,145150,130122,100714,109441,101993,131861,109214,113886,123852,64629,95042,94021,95025,98742,98909,85317,78380,8014,52,2,7,0,0,6,0,0,0,0,52421,2041331,1296031,1576467,2533186,773021,8272457,0
2120038,9465,7599,1866,1692,1293,1441,1500,1673,1315,551,0,0,3549,1519,3675,722,4841,4238,119,1878,2750,1385,1551,1398,221049007,175949555,45099452,35048804,30537280,33662300,39455780,37245391,38864059,6235393,0,0,40353514,15963892,102769352,61962249,101904878,103796014,2142219,52068556,76743506,30403203,27746003,16597407,9,803487,387226,416262,101069,127291,139302,121103,118447,196275,159131,160000,114223,117179,157571,95383,115677,114340,115659,117618,118777,112508,108910,2289,80,3,3,0,0,0,0,0,0,0,70385,1047601,550899,644636,1070596,387476,3771593,1
2120037,73353,42619,30734,10118,7890,7742,7559,9310,15239,15495,30,837,18319,21347,29286,3534,42945,29834,593,27711,28552,7826,5193,2904,1961737329,1099357189,862380140,275215632,200846789,206316925,180580585,236397258,438712143,423667997,1460817,12557558,516500260,555667747,760598834,114952113,1176858844,737297142,12235545,698140572,686770975,243633721,163872517,109502652,39,1343681,660737,682944,63980,271147,315368,255948,203612,233626,237933,276271,218838,223627,244195,142817,203795,202619,203054,211913,213234,163728,145336,35320,125,2,5,1,0,0,0,0,0,0,129831,376322,284649,343200,457987,185402,1777391,2
2120036,29480,23500,5980,3931,4557,4925,5360,4727,3552,2428,0,146,15959,4239,9103,33,12852,13799,463,8011,7968,4492,3689,2027,694959378,549771511,145187867,78437050,104800124,126897078,129491286,110145973,95393579,49794288,0,2393713,357929570,98072168,224653746,11910181,283607431,290723136,6147681,149080928,174820264,100253821,88725353,55302520,4,197356,99687,97670,11056,45470,39442,36648,28708,36032,34237,43271,33568,33236,33896,19150,29722,29414,29262,30833,30531,24336,23258,2289,16,1,1,0,0,0,0,0,0,0,27001,634349,344887,393207,642491,185401,2227336,0
2120035,1219,1183,36,244,220,171,377,171,36,36,0,0,928,170,109,12,809,374,0,398,199,250,212,124,11069847,10777256,292591,2255388,1889650,1658173,3376986,1597059,292591,292591,0,0,8826650,1255702,889965,97530,7882443,2907005,0,3217683,2061035,2516300,1770361,1224068,1,264857,144529,120328,12278,57800,50927,48723,44737,50393,44943,57315,46643,45511,45289,25155,41293,40932,40752,43375,42727,29800,25982,2257,10,2,1,0,0,0,0,0,0,0,51721,344574,201941,226904,304137,109410,1238687,0
2120034,4694,3557,1137,767,723,762,582,723,1137,1137,0,5,10,3019,1660,0,894,3800,144,3176,823,179,308,64,102169504,75978546,26190958,16306572,15626542,16371059,12943058,14731315,26190958,26190958,0,258920,268690,69342384,32299510,0,19229863,82939641,3090619,68966867,18162815,4170455,6354982,1423766,2,475892,262839,213054,31590,103821,84544,89786,80857,85295,92192,98770,77813,76304,80199,50615,74331,73698,73905,78648,76808,52305,46197,1538,13,1,2,0,0,0,0,0,0,0,102733,2689079,1319983,1491132,2657975,711643,8972545,0
2120032,26344,22758,3586,4310,4384,4680,4942,4442,2023,1563,0,19,12595,3358,9023,1349,12295,10217,358,7188,5189,3449,4460,1862,821772832,700988267,120784565,129553475,132773667,124870450,167039044,146751631,73456057,47328508,0,426530,341273960,81461340,326265714,72345288,351984210,279226647,5927154,189361226,152655012,107708690,124800746,50758029,20,938398,527896,410500,67081,179784,164010,178479,170614,178431,155249,196997,170105,168261,165391,82395,147884,146075,146656,156764,153354,99504,88162,11403,73,3,5,1,0,0,0,0,0,0,73588,1610245,753210,853834,1594318,490094,5375289,1
2120031,25340,22660,2680,4671,3907,4637,5090,4355,1632,1048,0,31,17381,1626,6056,246,9026,11102,68,5493,8288,4571,1394,314,898064771,761199444,136865327,148492979,132438311,156847152,170832464,152588538,86324936,50540391,0,826244,540920190,48001303,284210733,24106301,300884126,363274216,3142833,200319818,257594216,142395416,51587837,9118222,28,1438129,841881,596248,42416,258154,316116,314551,263421,243471,107775,324130,317552,318223,286210,84239,238657,232266,233896,256002,251965,127166,98177,6147,65,4,3,0,0,0,0,0,0,0,232469,4344046,2920388,3298080,5236671,1703840,17735494,4
2120030,8136,6193,1939,931,1216,1261,1445,1340,954,985,0,4,4281,1022,2764,65,3303,3942,136,3224,2032,926,666,258,241619551,170800691,70788923,18925506,30621586,41234636,42334324,37684639,35509178,35279745,0,29937,118046754,37013850,85882728,646282,79326803,123771810,5145695,106088751,51969489,19150991,12765662,7978025,9,855509,473689,381819,37843,171677,189952,181256,144027,130754,99604,186156,175030,171636,163675,59407,135686,133857,134887,145422,143882,85041,76735,11889,40,4,5,0,0,0,0,0,0,0,145644,4843935,2411877,2820227,5263747,1599971,17085401,4
2120029,2186,709,254,151,119,150,162,127,135,119,0,1223,532,147,284,0,324,451,8,242,305,112,28,81,48744957,31374555,12328203,6896374,5128664,5476407,8148204,5724906,6077810,6250393,0,5042199,22096963,6928211,14677584,0,16606406,16637839,162843,10658967,11255096,5462357,1372614,4332370,2,74199,39621,34577,3237,16108,18927,16530,10634,8763,6250,16603,16770,16786,13722,4068,11821,11621,11647,12596,12435,7346,6732,7461,22,0,2,0,0,0,0,0,0,0,254004,6496264,3194332,3777586,7233950,2107510,23063646,4
