상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,분기코드,행정동코드
2110649,60427,40933,19494,7891,8323,8358,8094,8267,10399,9095,4,4112,17044,15429,16911,3323,29046,27155,2919,7853,11079,16577,11760,6014,645893438,419749642,226143796,79187868,89624774,84634235,77506944,88795821,124146283,101997513,83715,22648245,193953235,149857336,173098881,39480245,300266762,258373113,19062007,62454133,105147145,161686283,132454436,77835869,32,1201647,564019,637628,404532,126408,127241,210570,140682,192216,339919,244208,134030,129801,189515,164177,170446,173903,173021,174788,171965,171676,165852,366,13,0,0,0,0,0,0,0,0,0,58293,1040692,549214,662559,970034,348310,3629102,1,11500615
2110650,27766,19205,8561,3621,2703,4126,4331,4424,4371,4190,65,342,7999,5193,12529,1626,14702,10971,645,2778,4970,6855,5982,4447,954096404,663870426,290225978,113637284,110096759,141019001,147715824,151401558,150937704,139288274,1411144,10613708,258482212,141230695,469730176,72284258,517394438,321133498,6975916,85106599,162318609,226451446,208250030,149425335,19,130349,61095,69256,44200,14460,13990,22769,15589,19342,26715,25874,18698,19857,24695,14514,18440,18658,18788,18875,18750,19181,17656,146,5,0,0,0,0,0,0,0,0,0,80717,1451897,716269,887643,1534654,495544,5166724,1,11500615
2110651,39564,27167,12397,4118,5521,5950,5532,6046,6367,6030,78,817,12102,9911,13757,2052,19084,17788,190,6387,11211,7404,6588,5091,865056567,609231895,255824672,99469302,98473363,121317816,168852675,121118739,120352299,135472373,3289099,66256308,233620234,146266263,317842947,91734834,528015491,265663538,2044013,93540379,173615002,154888170,123705402,245886063,49,605158,269577,335580,90577,85035,108334,93343,82697,145170,154651,132945,72161,73889,99290,72222,85000,85660,85125,83641,83353,89623,92754,377,11,0,0,0,0,0,0,0,0,0,37984,326354,144823,168189,252953,101634,1031937,1,11500540
2110652,55404,43354,12050,9119,8576,8533,8885,8241,6726,5324,13,5313,27745,9612,10642,421,29777,18744,1114,5945,12977,10222,11162,7103,990728850,755203580,235525270,148743907,155362180,150818414,156772598,143506481,135602675,99922595,76926,56121134,508848806,128686542,236373640,25348874,530913097,259665347,10212357,61514789,171121861,189611463,211326005,146791971,31,279972,137358,142614,37766,42876,61288,44893,40322,52828,66954,59796,36603,37167,45390,34063,40539,40324,40518,40776,40230,39034,38549,643,16,1,0,0,0,0,0,0,0,0,35813,701357,260229,311889,641457,211309,2162054,1,11500603
2110653,13028,8616,4412,1832,1441,1508,1912,1923,2557,1855,150,137,2776,1672,7065,1228,7691,4595,21,2188,3134,2138,2776,2031,520850038,344073370,176776668,86690196,49519534,55950049,69997253,81916338,104978899,71797769,4163485,2034052,58794948,37444092,353655659,64757802,310134340,165568103,536512,104976337,146631013,53962119,115339692,54256768,39,990333,450269,540062,115549,155651,177026,159836,136625,245644,238224,191223,115758,119410,183731,141984,140247,139487,139973,139744,142468,144734,143680,910,10,1,0,0,0,0,0,0,0,0,186042,2291408,945306,1088205,2025245,732751,7268957,1,11500615
2110654,68082,43442,24640,7257,8438,9261,9079,9407,12402,12364,347,2791,18356,14558,26278,5752,37430,29232,980,10455,18102,15088,12468,9571,1567867212,935279956,632587256,141247814,170228564,192157914,206982422,224663242,321298779,315369930,11495004,33627909,343343983,236086617,758726642,184587057,963571961,564360956,5538381,167341494,346170188,349875918,365536173,293470762,123,2552553,1169501,1383051,323539,376383,462354,381343,361645,647288,783387,508353,248367,242468,385118,384860,359548,359563,360644,357920,355334,373964,385580,1021,30,1,0,0,0,0,0,0,0,0,178664,2211396,871130,1007892,1911464,737461,6918007,1,11500540
2110655,104716,78802,25902,14661,14720,16990,15997,16434,15565,10337,167,15366,31871,22470,29658,5184,47586,46071,953,10950,19341,24196,23283,14928,2205943667,1599008483,606622518,285745067,295379581,327300679,353528819,337054337,354148251,252474267,4618386,144088445,591554313,364791074,923238435,177653014,1017105476,682528259,7452100,159996062,337453146,419800255,430227706,344704466,51,538451,244245,294206,75612,92043,98505,100616,77400,94275,60601,111251,94699,96727,118485,56688,79406,78489,80200,82974,81882,71630,63870,587,14,0,0,0,0,0,0,0,0,0,86874,1480567,754396,934613,1619059,526459,5401968,1,11500615
2110656,146621,104799,41809,19628,20228,21258,20348,23337,25609,16200,2040,5284,25039,18752,66719,28774,98255,42845,328,25021,41036,31407,25326,18006,4557935091,3049650846,1508095901,544721834,635718191,600784298,560996573,707429950,932983443,575112458,48876262,174414375,453594926,411086453,2446552722,1023222009,3101394319,1206702171,10525672,647702571,1149584411,1037239053,883860925,579372202,156,6093408,2935057,3158352,538086,1140688,1383607,936447,779524,1315055,1740969,1309955,666781,644384,945531,785788,847152,848142,856838,841720,844998,914030,940524,838,61,1,0,0,0,0,0,0,0,0,187266,2177978,858255,990074,1925222,742848,6881643,1,11500540
2110657,133152,105320,27832,21598,20796,20882,21276,20863,15308,12524,48,12983,51625,21993,38495,8008,76586,47486,928,21294,35346,23311,25406,17796,2706487623,2093331955,613155668,412177056,435002120,418394755,411157417,426029810,341813844,271341824,1744475,103154851,780747759,316771240,1199284372,304784926,1540051180,759964450,12388980,299540013,591546638,477387804,521196817,397955381,79,417629,199599,218031,61943,65941,79919,76929,59253,73641,88916,91917,59059,56434,71271,50034,60340,59506,60508,61020,62210,57012,57033,3180,13,1,1,0,0,0,0,0,0,0,45752,783206,289053,349461,699746,232656,2399874,1,11500535
2110658,33757,22971,10786,4622,4371,4393,4780,4805,5263,5523,142,1336,8368,4877,15197,3837,19974,11452,85,4106,7704,7051,6170,6308,1207334238,822403168,384931070,115478445,123110548,279078599,133264181,171471395,197353128,187577942,7819104,39537368,156170367,250517240,618327345,134962814,642952394,321111842,1426955,126836771,212608819,222957008,192659491,207575191,37,1155745,560024,595720,183394,197887,220271,176606,136385,241199,353919,249088,120316,118330,170119,143974,161724,161106,162206,158243,161952,171718,178796,253,22,2,0,0,0,0,0,0,0,0,48585,525428,241259,277258,427968,171088,1691586,1,11500590
2110659,124353,90493,33855,16569,18699,17732,19175,18318,19878,14474,517,11883,34736,27890,39946,8973,64249,57468,1096,21079,36297,30790,19065,13392,1786290949,1263006553,519516662,211854548,259234706,243445989,291602564,256868746,308686194,226605262,41820947,78622994,393455547,276888248,729379475,260585276,995266681,690650631,8263058,247200090,453512355,455290755,303610286,218040772,84,5210431,2341410,2869020,871273,772274,967357,834104,617187,1148239,1609595,1099966,527681,500078,754679,718432,730172,737287,738923,724138,717422,767629,794860,867,18,1,0,0,0,0,0,0,0,0,50011,439902,228448,277822,447720,188287,1632190,1,11500590
2110660,196066,141969,54097,26655,27501,27801,30194,29818,29043,25054,199,18842,66400,43374,58750,8501,103350,81267,4236,21417,38504,48078,41898,30488,3773811751,2609277843,1164533908,493149558,483463088,534204463,540995989,557464745,622099574,542434334,5019678,119516774,1126372330,650737251,1560135448,312030270,1887374743,1169620496,25785062,252316664,641428876,753907723,757485198,626071723,118,635593,291070,344524,93183,96804,109843,109146,90436,136181,105633,127534,105074,107532,127306,62513,91120,90620,93961,93412,94239,87410,84832,4614,51,2,0,0,0,0,13,0,0,0,21442,232056,129086,144897,215547,78528,821556,1,11500535
2110661,3850,3177,673,571,610,697,661,638,476,429,0,6,2229,619,979,17,2131,1268,6,446,883,897,666,500,94216289,73643484,20572805,11449335,15225340,16853882,14720203,15394724,12871443,13426355,0,11844,51262598,15073543,27369304,499000,49643384,30321497,198979,10989308,19599615,21788122,17832236,9556621,4,231118,107341,123775,28178,36088,39766,38094,34149,54843,56175,47441,28193,28207,40344,30756,32076,32277,32214,32088,31979,34500,35982,126,3,0,0,0,0,0,0,0,0,0,41405,497620,254362,288983,439319,180195,1701884,1,11500591
2110662,52165,37350,14815,7270,7371,7042,7253,8414,8537,6278,234,3925,7721,8308,24531,7132,28181,23036,196,8225,14309,12674,9265,6547,847062739,578036571,269026168,99222025,117446592,113287575,110198962,137881417,156554357,112471811,4842556,27201129,83818442,102825044,486563898,139239123,492270947,332501512,1439542,130556006,215814327,205986858,168217401,102758319,69,2877253,1305906,1571348,464792,424946,466509,471949,388656,660401,879359,597384,293809,282546,433342,390815,402759,404033,405634,397211,399044,428090,440482,1480,24,1,0,0,0,0,0,0,0,0,176029,2191203,898206,1045002,1987111,777249,7074800,1,11500593
2110663,41376,32074,9302,6839,6229,6236,6113,6657,6279,3023,0,5533,17821,8328,8825,869,18869,19791,115,5569,11548,7279,8537,5607,656583621,505933721,150649900,102907251,97383799,107629294,96946470,101066907,107211740,43438160,0,54967203,246513112,109282481,194061626,51759199,309609715,237965845,1000784,59424700,122542999,116871883,147894412,99840782,26,351202,164225,186976,37608,61508,68503,59275,53299,71011,85587,73328,46183,46929,58721,40455,49408,49391,49725,49897,50174,51752,50852,316,5,0,0,0,0,0,0,0,0,0,64819,674325,346583,390750,594372,244102,2314951,1,11500591
2110664,19688,14719,4969,2822,2856,2926,2711,3404,2816,2153,182,186,5649,2303,8029,2982,11712,5881,85,2003,4515,4157,3466,3360,917301767,679502320,237799447,114369982,132033507,129600746,127844042,175654043,129664957,108134490,4673700,4627228,207065504,122606936,426645653,147289888,560744415,234305807,2534723,76717241,145501709,154904079,210524861,204867610,32,230949,111901,119049,20822,45070,47825,38367,31673,47194,51564,44281,28726,29474,44273,32631,32660,32926,32702,33092,33225,33520,32824,111,5,0,0,0,0,0,0,0,0,0,73329,709394,348155,399584,652067,270067,2452596,1,11500591
2110665,70471,52361,18110,10763,10296,10127,10500,10675,9914,8765,466,9944,17540,13093,22041,7387,32869,35534,425,8875,17403,19604,12227,9872,1013505456,772689380,240816076,132836506,188651370,163026606,137207465,150967433,141422217,118057430,12014207,76848020,234694928,246723305,328875874,114349122,442902487,396931342,3186031,99269533,199193555,238139151,167392379,132653186,31,1571382,751837,819545,236422,198878,291765,267920,224728,351668,415820,315009,178148,179915,264523,217966,222954,223124,223148,223243,221420,227793,229700,469,15,1,0,0,0,0,0,0,0,0,30408,266094,129020,146772,230089,101925,904308,1,11500550
2110666,5278,3299,1979,475,608,837,720,659,938,1041,0,213,2105,1411,1362,43,2265,2759,75,546,1028,1222,1328,825,121642597,65775035,55867562,10612694,13172847,15531716,10726796,15730982,31326594,24540968,0,2108234,35713517,23173797,55161293,4116373,67644898,47271091,347934,9301232,20499846,20238970,32630818,31897190,6,261218,127169,134049,31586,46665,48773,40873,35848,57473,77673,53087,26303,25006,38132,41017,37491,37356,37673,37553,37370,36631,37143,257,3,0,0,0,0,0,0,0,0,0,40305,450680,225685,256318,391882,161717,1526587,1,11500591
2110667,152737,110006,42731,22572,21999,21560,22448,21427,22108,20623,299,10918,44493,30523,55232,11272,79129,69324,2604,36227,46034,29700,20652,13239,1773234979,1071832604,701402375,225262902,216047662,201421355,217965844,211134841,417237862,284164513,3511501,82556341,449339316,440480498,644639283,152708040,843615558,827598323,26961956,347185083,539236814,306571605,305847524,145410903,36,48025,21386,26639,3854,7704,9506,6843,6773,13346,8676,9670,7446,7726,9287,5219,6966,6850,6870,6999,6984,6896,6459,177,16,0,0,0,0,0,0,0,0,0,108058,1675479,739207,861213,1502969,503541,5390467,1,11500535
2110668,92635,64938,27697,13288,12700,13130,12836,12984,14941,12756,474,9309,22684,19562,32902,7169,43108,47003,364,9490,21361,25702,19278,13922,1336677769,897463101,439214668,174815086,170995605,168584481,184407097,198660832,238290833,200923835,6182930,82593444,300049664,228745738,559040849,151083136,656288546,616468090,3300564,109145830,262335077,356383234,318551181,223040753,65,2016158,932494,1083664,378812,265545,336845,345197,260134,429625,636135,435598,208928,199753,286145,249599,281268,282363,282522,278901,279284,299630,312187,471,21,2,0,0,0,0,0,0,0,0,37131,386205,186733,216194,331161,143577,1301001,1,11500550
2110669,2263,1602,661,327,274,324,328,349,373,288,0,0,407,152,1209,495,1297,816,8,614,705,273,307,206,133030038,92315162,40714876,17137444,16468322,17829222,18317179,22562995,23216702,17498174,0,0,12940812,7691595,76709477,35688154,74385469,47356700,676577,38377128,44775408,15713028,14676671,7523360,8,93394,44057,49336,9979,15525,19787,14924,11317,21860,29008,18877,9656,9526,13542,12785,13047,13169,13217,13169,12976,13792,14022,80,0,0,0,0,0,0,0,0,0,0,62199,571362,285025,322752,520054,216637,1978029,1,11500591
2110670,12375,8846,3529,1862,1624,1429,2007,1924,1995,1534,0,1592,4394,2647,2926,816,6626,5052,40,1760,3121,3379,2048,1330,243235987,184584036,58651951,29496243,30684106,23906494,60454386,40042807,31330022,27321929,0,35713095,69892955,25038834,72896008,39695095,142033457,77106609,171310,21068055,50257854,66101425,35515202,46026219,15,1659771,754935,904835,349215,190597,238037,262225,225697,394001,494443,350494,171006,164762,249967,229101,234167,234412,234289,231618,230494,243498,251294,527,24,0,0,0,0,0,0,0,0,0,19507,259343,123816,148239,224167,101440,876512,1,11500570
2110671,177049,136517,40532,26128,26437,28026,29136,26790,21613,18919,53,17529,76039,31228,45234,6946,90619,68439,1446,29542,52248,30870,28293,16673,3197439780,2460637310,736802470,444998561,477058547,522888974,510926333,504764895,390389772,346412698,1481141,162937266,1306677666,449151487,1037271964,239587928,1472368894,1043207215,14385653,403975013,752956146,515286900,523906946,305065433,120,1904944,894657,1010287,248794,321064,442183,300846,237739,354319,510188,393632,227330,219966,304784,249043,269807,270441,272100,270821,270303,274804,276666,5012,12,1,0,0,0,0,0,0,0,0,51933,754672,267633,313231,672762,206488,2266719,1,11500520
2110672,2071,1379,692,233,260,406,275,205,346,346,0,329,693,525,178,0,546,1162,0,195,233,778,378,124,11718328,7817446,3900882,1309126,1471348,2421963,1393482,1221527,1950441,1950441,0,1503792,4269123,3062198,932774,0,2968651,6528867,0,858151,1250726,4279939,2037500,1071202,4,880331,401204,479126,155547,115535,155568,125842,115630,212209,259523,181037,92853,88319,131380,127219,124345,125867,125393,123689,122205,126997,131833,155,1,0,0,0,0,0,0,0,0,0,25381,207330,114557,142458,233968,100538,824232,1,11500530
2110673,16006,11133,4873,2032,2139,2174,2259,2529,3165,1708,411,280,4707,1478,6486,2644,9745,5364,65,2856,3887,2778,4112,1410,520502734,349735040,170767694,50256035,67516875,67484958,72968686,91508486,126144597,44623097,11330678,5991628,77070742,24912321,276422488,124774877,323877924,164636510,1667662,111907512,149021768,89356506,100371572,36189411,30,670189,327311,342878,86516,87360,108804,112702,101753,173056,167239,130626,74181,77928,122482,97734,93046,92002,92220,92542,93259,102439,104681,253,8,0,0,0,0,0,0,0,0,0,68061,588094,278572,314846,480295,191230,1921098,1,11500570
2110674,43437,32190,11247,6307,6051,6658,6678,6496,5837,5410,66,6789,14505,8462,11569,2046,22742,19138,729,5339,11380,8545,8533,7358,464389357,352440174,111949183,63679027,71419238,78212677,71467631,67661601,60943620,51005563,626887,44129416,161460948,80306876,147651022,30214208,232953059,171826099,4696787,36972082,88524480,78816090,106324997,89444721,13,31112,14917,16194,2430,4084,7188,5253,4661,7496,6406,6393,4376,4672,5522,3744,4528,4447,4456,4547,4592,4400,4139,491,13,2,0,0,0,0,0,0,0,0,94301,1744865,665904,760379,1508256,456548,5230253,1,11500605
2110675,10707,7620,3087,1572,1430,1411,1470,1737,1754,1333,232,525,2726,1556,4104,1564,5292,4978,134,2002,2693,2206,2047,1188,237449525,158608282,78841243,35490688,27356083,29814340,31207918,34739253,45598893,33242350,5724987,6008021,45035946,24923444,111604741,44152386,128809571,91249716,1651676,33753922,58235150,44980423,47620956,33817161,34,1521406,703045,818363,292040,188245,248641,249163,193592,349726,485815,325686,158473,143248,203924,204260,215583,216594,218161,213829,212731,218735,225772,289,11,2,0,0,0,0,0,0,0,0,44120,379990,180790,212197,342672,145351,1305120,1,11500570
2110676,11280,8065,3215,1637,1543,1576,1758,1551,1632,1583,15,584,4124,2056,3369,484,4833,4854,23,1454,3060,2160,1898,1091,227323061,157277121,70045940,28565151,32824810,30343880,30327751,35215529,36484220,33561720,285784,5934481,68080061,30427784,83884555,23117120,106616610,81441142,458381,20229299,41868280,48417839,48389226,28694730,12,532427,238902,293525,59969,83687,134857,84581,62904,106430,174532,114721,50255,45542,69229,78149,76063,76454,76223,77010,75655,75684,75340,237,2,0,0,0,0,0,0,0,0,0,50013,798259,349246,409516,730049,238798,2575881,1,11500530
2110677,15094,11957,3137,2158,2408,2476,2401,2514,1746,1391,0,396,7143,1810,4201,403,8000,4226,36,1225,2684,2947,3138,2199,255177305,203939138,51238167,40513001,41397820,39063566,37823336,45141415,27245617,23992550,0,3155749,114259746,23838486,80869333,11048895,138468327,58652611,1267953,16907101,33632005,53005323,55443248,36865307,8,211892,95937,115955,31102,33128,53166,33471,25537,35486,53112,43768,26599,27209,35302,25901,30069,30082,30246,30029,30002,30972,30490,410,1,0,0,0,0,0,0,0,0,0,73484,1110116,490355,546744,914935,297742,3433376,1,11500520
2110678,22227,16242,5985,3219,3097,3387,3510,3029,3239,2746,0,2249,7036,5320,6881,547,11801,9213,152,2616,4877,6599,3889,2881,529013634,409683067,119330567,72737640,72713056,76394657,91762834,96074880,96152910,23177657,0,20529589,121002115,74893329,276175759,35325411,259973262,153081617,842336,27422649,81670270,104879142,104041497,94198983,6,199829,95152,104677,33381,22347,40170,36368,26002,41560,55882,39599,21626,21417,31000,30303,28023,28254,28820,28573,28489,29272,28398,242,6,0,0,0,0,0,0,0,0,0,104621,1337179,530725,618022,1320703,531444,4442694,1,11500510
2110679,18009,11691,6318,2331,2143,2411,2368,2438,2873,3445,0,234,6806,3120,6727,1122,10952,5714,75,1888,4843,4624,3600,1636,464527433,349516288,115011145,91699431,69165807,55124753,66408890,67117407,52525664,62485481,0,19506154,135921991,52869758,191236121,64993409,236699226,107182937,1584403,51111721,98776355,80970196,71726405,39713081,10,289401,139377,150024,29969,44195,63304,52656,39245,60032,54366,58717,41281,42969,57932,34137,40494,40660,40547,41623,41378,42683,42013,578,10,0,0,0,0,0,0,0,0,0,105107,1343202,533849,620961,1325290,533496,4461905,1,11500510
2110680,43561,33577,9984,6311,6077,6713,6842,7634,6210,3774,55,6925,12822,6470,13963,2950,25753,16472,389,5639,11239,7895,11838,5227,853225819,640318928,212906891,123618074,110396629,128040859,116988773,161274593,140966349,71940542,331656,39786738,188817509,97972809,410828594,104774291,515779146,237983037,6009485,84419278,177825393,143529171,196931289,145047568,18,275534,137120,138414,36610,29167,47512,51993,41924,68329,61204,55750,34239,35419,51531,37391,39954,39779,40116,40778,39810,37914,37183,1184,10,0,0,0,0,0,0,0,0,0,17339,276577,91218,103004,151576,52017,691731,1,11530790
2110681,45764,35085,10679,6367,6749,7455,7193,7321,5789,4890,0,6145,9912,6841,18554,4312,21941,21722,301,6318,10224,9689,10224,6910,894274056,672656762,221617294,121625541,125228858,144475952,137335733,143990678,133442020,88175274,0,50199409,135128906,102029884,462933738,143982119,503614913,309462784,6642776,103136763,171222598,199671506,190700108,141703948,28,78512,37908,40604,10189,10563,13072,12861,12055,19772,16950,16969,9565,10105,14956,9968,11190,10988,10976,11164,10965,11464,11768,152,20,0,0,0,0,0,0,0,0,0,23200,370670,132119,157256,297624,104724,1085593,1,11530790
2110682,3083,2329,754,389,388,535,560,457,491,263,0,55,1232,870,912,14,1498,1323,0,202,669,517,790,646,77255056,49758859,27496197,7663587,7112507,13305069,12445579,9232117,15712141,11784056,0,554654,25666085,17861795,32691007,481515,44834740,23924037,0,1974842,13220265,10068279,20060879,23434512,6,96042,44990,51053,15411,12252,14488,15674,14835,23380,17738,20576,13534,13351,18893,11953,13925,13738,13883,14249,14159,13142,12944,137,14,0,1,0,0,0,0,0,0,0,26670,408723,149300,177546,332039,118841,1213119,1,11530790
2110683,2462,1540,922,278,354,305,282,321,404,518,0,344,769,691,614,44,1177,1285,27,596,763,531,465,80,18000000,11377467,6622533,2015984,2360681,2370325,2253397,2377080,2910232,3712301,0,2245278,5744517,5399629,4331393,279183,8321218,9678782,298652,3773784,5706668,3897147,3558099,765650,1,277295,124108,153188,53519,31530,38765,44008,41359,68115,77525,60693,31368,29910,42688,35112,39444,39069,38667,38384,37847,40690,43194,185,5,0,0,0,0,0,0,0,0,0,11315,199810,81768,109635,142184,52774,597486,1,11530790
2110684,35158,26526,8632,4700,5601,5156,5615,5454,4633,3999,8,3998,12864,9523,7831,587,15344,18588,2401,5852,8724,8497,6506,1951,365295836,263807884,101487952,37619325,57461846,51312386,56636732,60777595,56549156,44938796,387425,24941657,123685687,77437233,120425966,15031939,179940477,157612523,14817789,38671427,78358439,93617337,76881965,35206045,16,48342,22653,25689,8267,5429,6874,8396,8380,10996,15167,10311,4817,4362,6669,7015,6858,6904,6864,6784,6725,6935,7271,157,12,0,0,0,0,0,0,0,0,0,12553,191205,82953,112299,143018,52241,594269,1,11530790
2110685,6812,5896,916,1141,1107,1137,1266,1245,773,143,8,358,3703,860,1736,147,3774,2412,0,327,655,1102,1887,2214,170160404,147572996,22587408,32695481,26762638,22625477,37002055,28487345,17256928,5330480,57621,9638608,74814196,17964617,61916489,5768873,91926488,40559245,0,5278864,13238317,24884287,46048705,43035557,5,125309,58337,66972,24067,14150,18527,19775,19919,28872,38698,27067,12132,11691,18327,17395,17294,17540,17343,17211,17129,18983,19813,181,4,0,0,0,0,0,0,0,0,0,18932,243086,102138,121712,180571,67436,733875,1,11530780
2110686,76776,58670,18106,12233,11195,11168,12198,11876,12281,5825,242,4876,22127,14394,28595,3286,39035,32007,748,6006,15269,17578,18593,12840,1292876328,980410621,312465707,220569169,171637488,175843233,205184927,207175804,223057630,89408077,5050492,47934831,324537496,205398654,597854377,81490204,729880502,447540376,9080046,101955026,227344451,292593392,314545614,231902349,47,868093,400111,467982,169368,100859,116135,139011,142090,200631,240896,178032,94708,93988,144900,115567,119383,121512,121779,119209,119442,126645,140123,490,31,2,0,0,0,1,0,0,0,0,24557,284347,128473,151773,243167,99695,932012,1,11530790
2110687,17370,12520,4814,2436,2178,2456,2352,3098,2833,1981,11,699,4455,2215,8367,1563,9937,6172,95,1304,2808,4220,4293,3422,514888584,368927939,145189919,69180941,61209333,68738849,69696236,100102580,90365686,54824233,747881,13964294,97193362,56272996,286376860,59049229,294026709,176624272,1732940,34831767,76006463,137607392,124533842,96709303,14,111663,51294,60369,24035,10474,16139,18316,14368,28333,30354,23123,12814,12753,17937,14681,15833,16014,15545,15470,15810,16389,16604,21,13,0,0,0,0,0,0,0,0,0,47637,874447,303377,364676,711466,226782,2528385,1,11530780
2110688,5958,3661,2297,467,803,772,880,739,1457,840,36,19,911,985,3317,690,3736,2002,40,632,1054,1241,1320,1449,227407574,134993505,92414069,14404469,32092007,25118292,32777842,30600895,57237373,35176696,785877,422836,27268630,35507338,133158518,30264375,149910396,68752404,897512,22661772,35671982,49650055,47531793,62249686,6,952994,452931,500063,127917,131779,161795,146312,152407,232786,245841,190903,101845,104058,171228,139120,132877,134034,134515,132077,132160,140297,147034,171,5,1,0,0,0,0,0,0,0,0,32989,306462,167746,186455,287446,118229,1099327,1,11530770
2110689,13126,9479,3647,1642,1652,1933,2042,2210,1891,1756,33,184,3994,2113,5698,1104,8521,3712,62,1264,2742,2013,2988,3162,407192465,273177263,134015202,50233862,46389238,58662898,55516483,62374782,74306111,59709091,2840431,3453495,77725080,48106377,217442866,57624216,265004902,112055633,1899952,43717478,86624740,58967507,97503191,88347667,25,592001,277812,314190,91611,86567,91522,89094,85495,147713,152968,116624,67524,69371,105056,80459,81437,81894,82144,80995,80383,90506,94640,259,12,3,0,0,0,0,0,0,0,0,112958,1116159,545593,618785,1011883,383890,3789268,1,11530770
2110690,169008,115758,53241,22780,19236,23617,23705,26420,28178,25063,129,9852,51454,34348,61772,11453,90142,73288,2181,24700,33923,38667,35488,28471,3056409814,2023119223,1032912523,406783336,353355469,385278979,391156271,486545168,556602000,476310523,2040393,87625587,797161005,478766364,1375583915,315232550,1734007042,1136896563,24770610,337987769,585444130,743610802,681725938,497364353,125,1732257,814644,917613,208718,261099,319349,255097,236121,451874,502841,364973,182461,175519,268010,238452,244969,244873,247646,242958,243607,250547,257655,625,49,1,1,0,0,0,0,0,0,0,67158,836551,404322,448789,725486,261935,2744241,1,11530780
2110691,16449,11594,4855,2188,2160,2277,2417,2552,2990,1865,32,175,3694,2148,8188,2212,10171,5836,136,1557,2325,3962,4923,3104,575764924,392389125,183375799,71786561,76717570,74434994,87675819,81774181,120165008,63210791,665836,1247005,76572025,62671036,334848392,99760630,373720603,178705278,2302938,55964524,82193706,133088166,167019295,111857250,41,672535,306166,366369,113977,81140,80330,95537,108281,193271,208440,145104,70749,63243,93272,91726,96706,96576,95986,95698,94031,94962,98576,395,17,0,0,0,0,0,0,0,0,0,55527,427783,211014,238630,378543,150876,1462373,1,11530740
2110692,5686,4038,1648,686,892,705,822,933,877,771,0,160,1675,904,2507,308,3242,2042,79,937,1260,827,976,1202,225376611,153800271,71576340,36377404,32677003,19985844,28042425,36717595,35770026,35806314,0,8720726,50849878,25009123,118323273,21294740,124901962,81727045,2506039,30829295,50413464,49141233,34370957,39368023,12,590749,279127,311622,86851,69202,90647,93687,89922,160441,169823,122648,62020,62429,94495,79335,82389,82873,82930,81093,81664,88533,91267,233,5,0,0,0,0,0,0,0,0,0,61322,481948,262723,302476,463529,181647,1753645,1,11530740
2110693,4677,2961,1716,149,672,602,727,811,907,809,0,24,1473,670,2199,311,2758,1294,0,394,751,789,729,1390,242771843,151335445,91436398,9673394,38606531,30964073,34608485,37482962,46894349,44542049,0,544012,56896353,34431085,135193686,15706707,144735097,50956956,0,21586956,34079536,35320968,37986569,66718026,7,97998,46146,51851,8511,15894,26047,13702,10924,22920,31065,19659,9037,9001,14826,14409,13921,13879,13958,13734,13834,14311,14361,17,5,0,0,0,0,0,0,0,0,0,86306,899032,445049,507834,837681,315455,3091357,1,11530770
2110694,59422,42637,16785,8798,8029,8000,8881,8929,8931,7854,58,3428,18507,10513,23818,3098,32959,25129,1675,5864,10653,13945,14442,11514,1151659215,796512582,355146633,150644139,156945806,144183168,148426475,196312994,198640479,156506154,1682362,58060401,263183509,177324907,545242041,106165995,649309899,411407034,15530804,83215833,179006276,263030876,296380481,223552661,76,1708184,821574,886610,318279,197245,222782,250974,287059,431845,473360,345740,189336,187436,278441,233871,240658,241483,241554,238412,237376,251933,256766,445,22,2,0,0,0,0,0,0,0,0,54505,424595,213487,242335,375060,149654,1459636,1,11530730
