상권코드,분기당매출건수,주중매출건수,주말매출건수,월요일매출건수,화요일매출건수,수요일매출건수,목요일매출건수,금요일매출건수,토요일매출건수,일요일매출건수,시간대0006매출건수,시간대0611매출건수,시간대1114매출건수,시간대1417매출건수,시간대1721매출건수,시간대2124매출건수,남성매출건수,여성매출건수,연령대10매출건수,연령대20매출건수,연령대30매출건수,연령대40매출건수,연령대50매출건수,연령대60이상매출건수,분기당매출금액,주중매출금액,주말매출금액,월요일매출금액,화요일매출금액,수요일매출금액,목요일매출금액,금요일매출금액,토요일매출금액,일요일매출금액,시간대0006매출금액,시간대0611매출금액,시간대1114매출금액,시간대1417매출금액,시간대1721매출금액,시간대2124매출금액,남성매출금액,여성매출금액,연령대10매출금액,연령대20매출금액,연령대30매출금액,연령대40매출금액,연령대50매출금액,연령대60이상매출금액,점포수,총생활인구수,남성생활인구수,여성생활인구수,연령대10생활인구수,연령대20생활인구수,연령대30생활인구수,연령대40생활인구수,연령대50생활인구수,연령대60이상생활인구수,시간대0006생활인구수,시간대0611생활인구수,시간대1114생활인구수,시간대1417생활인구수,시간대1721생활인구수,시간대2124생활인구수,월요일생활인구수,화요일생활인구수,수요일생활인구수,목요일생활인구수,금요일생활인구수,토요일생활인구수,일요일생활인구수,총직장인구수,집객시설수,관공서수,은행수,대학교수,백화점수,슈퍼마켓수,의료시설수,교육시설수,여가시설수,교통시설수,시간대0006유동인구수,시간대0611유동인구수,시간대1114유동인구수,시간대1417유동인구수,시간대1721유동인구수,시간대2124유동인구수,총유동인구수,cluster
2120229,125261,77940,47321,14218,13485,13892,15187,21158,25518,21803,42324,1997,157,474,19979,60330,70985,51050,2399,65410,34066,10203,7192,2767,6980272844,4479257862,2501014982,758627612,799825999,826410158,859049085,1235345008,1342199705,1158815277,2585973798,101304772,7101938,23039325,945975386,3316877625,4094956065,2436300729,112595788,3242499715,1901141347,657756904,424313774,192949266,56,1513803,784838,728966,95777,392053,374429,260297,197177,194071,277106,273472,207170,217013,334100,204941,212984,216969,221998,222538,224424,216756,198134,7319,50,1,1,0,0,0,0,0,0,0,44287,362977,218331,251163,395320,199291,1471369,2
2120228,2454,1674,780,296,327,293,330,428,456,324,963,0,0,0,274,1217,1559,876,26,862,635,411,389,111,105590136,72011777,33578359,10309566,13500055,14074861,14733007,19394288,18902899,14675460,46446298,0,0,0,8694059,50449779,67374781,36976545,553311,30165899,32530741,18338278,17304943,5458153,13,1571858,715962,855895,201929,280771,343054,248119,211358,286628,337923,311717,210401,214214,300843,196759,221523,225781,226124,227799,227610,224485,218536,4494,81,0,6,0,0,0,0,0,0,0,101083,1245263,633798,708700,1240542,494055,4423441,0
2120227,11183,10525,658,1689,2393,2183,2212,2048,598,60,330,0,6667,315,2152,1719,4994,4545,45,1644,3498,2661,1032,657,444878156,401708338,43169818,63836792,97099200,80917245,81809764,78045337,37929819,5239999,23860309,0,136618210,10622024,142856874,130920739,207862762,131019409,575578,47476932,111977507,111279340,49052670,18520144,7,1475764,701042,774722,201308,207296,300164,298569,215352,253074,185570,307370,265600,278438,296337,142450,219245,228379,231663,230447,222228,180789,163013,45438,128,1,18,0,0,0,0,0,0,0,94575,867973,521861,649535,1059497,436918,3630359,3
2120226,7803,5444,2359,753,793,1210,1218,1470,1257,1102,2195,0,0,13,1227,4368,4826,2717,32,1602,2833,1839,1015,219,326124759,226323077,99801682,38783044,29176996,48133230,50324813,59904994,56203647,43598035,100154030,0,0,3954112,42121929,179894688,203621131,109205139,1108736,68566308,120694146,76239036,38329828,7888217,7,669926,313169,356757,86187,106669,146321,109312,92631,128809,164252,133595,80829,82445,120557,88249,95416,94897,95177,95039,95049,96941,97409,2408,53,1,3,0,0,0,0,0,0,0,37908,640065,270200,317668,564496,217592,2047929,4
2120225,137789,76157,61632,11075,11072,12664,14704,26642,35333,26299,40834,1004,3525,1804,22196,68426,83877,47699,1879,43197,50896,19829,11769,4008,6170526825,3623744746,2546782079,568695999,563890522,651388753,710938927,1128830545,1471387172,1075394907,1808694442,21689522,77334432,68316464,1025487685,3169004280,3671247950,1944749087,72659590,1685375604,2048611981,1086381473,558653740,164314653,70,2553935,1260652,1293284,379891,496398,492361,471979,335871,377435,512586,459794,332095,368320,541164,339975,352914,362313,366331,365451,378643,380788,347494,5750,175,4,11,0,0,0,0,0,0,0,110721,1477131,839336,1027347,1703380,712034,5869949,1
2120224,16027,12560,3467,2068,2338,2149,2816,3189,2049,1418,2147,0,0,83,4303,9494,9519,4703,48,2878,4025,3515,2373,1388,882039398,682148901,199890497,108728703,129002734,112060797,152028708,180327959,113267605,86622892,130839923,0,0,4152089,225143544,521903842,496688286,246225295,1277564,148279550,207610262,190721582,135900641,59123982,11,193657,96407,97250,22580,20698,31550,32640,27431,58758,34224,42858,32498,30823,33549,19704,29756,30681,31071,30548,29829,22012,19762,12418,40,0,3,0,0,0,0,0,0,0,101663,2207349,1047026,1222180,2109907,699091,7387216,4
2120222,34464,31638,2826,5271,6296,6892,6679,6500,1648,1178,3806,79,13936,358,4398,11887,21293,8840,84,4695,10119,8012,4683,2539,1773747701,1558546963,215200738,244917005,280076781,305835152,414326885,313391140,133557279,81643459,297591638,461975,149017637,18754234,328420912,979501305,850024690,456881237,4983256,304968501,485758639,265099163,182703630,63392742,7,1036431,557020,479412,120917,202995,277520,218415,119888,96697,81383,243826,230380,223471,192548,64825,159992,176201,181777,179663,164781,92054,81962,43324,88,3,15,0,1,0,0,0,0,0,75568,746548,318356,391568,654954,248727,2435721,3
2120221,8577,8209,368,1409,1569,1836,1765,1630,348,20,313,32,3207,53,1318,3654,5657,1558,20,1088,2424,1987,1202,499,481465350,456207627,25257723,68010829,64280737,93718259,140541390,89656412,24162314,1095409,53430045,550609,45442056,2731727,97429025,281881888,255895666,55821616,938802,36483880,102977905,94669583,63129704,13517408,5,378972,195874,183097,45484,61028,86691,81040,51853,52875,47013,84382,73578,74214,69508,30275,56624,60168,61259,61687,58388,42423,38424,19513,33,2,6,0,0,0,0,0,0,0,54694,1430010,691456,832159,1484966,400445,4893730,4
2120220,2862,2206,656,270,360,446,516,614,424,232,281,0,0,0,611,1970,1673,709,0,218,456,891,546,274,166273419,130054033,36219386,16548930,21536630,26643782,26529774,38794917,23693598,12525788,18977249,0,0,0,32979175,114316995,99928930,39524252,0,15509159,24259640,53869010,30399105,15416269,4,509565,240393,269172,211742,42254,37793,87945,60287,69545,51348,87583,83708,100889,132612,53426,71051,71447,69952,72098,72024,80443,72548,5578,72,1,8,0,0,0,0,0,0,0,44125,912011,581245,726300,1080303,541993,3885977,4
2120219,10135,5575,4560,754,753,1164,1331,1573,2368,2192,1901,0,1829,248,2639,3518,5237,4379,814,2368,1024,2576,2531,303,433991060,277430129,156560931,41483418,37554773,54750228,64037867,79603843,82923425,73637506,119186218,0,26049266,7964084,80450997,200340495,228508026,168106171,23247210,111956648,57152155,112538655,79047031,12672496,4,1150580,594557,556022,534670,116099,83072,174812,127392,114533,163334,200456,168542,200124,288678,129446,154450,153722,155071,159446,156699,191472,179718,17161,57,0,6,0,0,0,0,0,0,0,23504,426320,319813,393434,583621,361850,2108542,0
